,longitude,latitude,gravity,traffic,apartments,cinemas,clinics,colleges,communityCentres,conferenceCentres,dentists,eventsVenues,fastFoods,hospitals,hotels,leisureFitnessCentres,leisureStadiums,motorwayLinks,motorways,parkings,placesOfWorship,restaurants,shopMalls,shopSupermarkets,sportsCentres,sportsHalls,stadiums,substationMinorDistributions,theatres,universities
212,8.88722,54.9521,5686.87,38.9791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5617.19,0.0,0.0,0.0,0.0,0.0,30.7043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,8.69212,56.9519,20442.7,16.0782,2524.56,256.473,0.0,0.0,630.018,0.0,0.0,264.495,4267.52,116.946,0.0,599.623,0.0,0.0,0.0,0,427.47,6073.59,774.277,3909.45,0.0,0.0,0.0,0.0,582.176,0.0
214,12.4003,55.6656,33669.5,186.914,8880.95,114.904,137.782,0.0,0.0,0.0,311.611,77.6688,105.558,110.312,0.0,2340.01,0.0,0.0,12.5458,0,255.754,6708.99,6829.45,4068.37,0.0,0.0,0.0,3528.67,0.0,0.0
215,10.357,55.3679,2394.13,13.3993,0.0,0.0,0.0,0.0,0.0,0.0,102.19,46.2814,0.0,0.0,0.0,87.8311,26.2923,202.551,20.1536,0,0.0,0.0,0.0,1895.43,0.0,0.0,0.0,0.0,0.0,0.0
216,11.1399,55.3303,11443.7,0.0,1069.88,638.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.88,0.0,0.0,0.0,0,613.572,4242.64,0.0,3864.09,0.0,0.0,0.0,0.0,0.0,0.0
217,11.3525,55.3919,15777.8,0.0,45.4239,0.0,0.0,0.0,610.812,0.0,0.0,0.0,12049.0,0.0,0.0,49.2758,0.0,953.46,46.8892,0,131.714,187.153,0.0,565.42,0.0,1138.71,0.0,0.0,0.0,0.0
218,11.3627,55.3877,4489.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.483,0.0,0.0,0.0,0.0,3667.44,345.008,0,43.524,0.0,0.0,122.274,0.0,109.352,0.0,0.0,0.0,0.0
219,12.2884,55.647,8522.58,7.60147,6637.64,0.0,0.0,0.0,60.3116,0.0,0.0,0.0,0.0,0.0,0.0,53.5015,0.0,0.0,0.0,0,149.46,157.627,92.1767,198.331,0.0,0.0,0.0,1115.98,49.9575,0.0
220,11.7577,55.2329,19698.5,0.0,4722.97,303.71,273.399,0.0,0.0,0.0,0.0,838.502,0.0,155.895,516.56,4580.73,0.0,0.0,0.0,0,547.398,5911.21,0.0,1848.12,0.0,0.0,0.0,0.0,0.0,0.0
221,9.7935,54.914,11123.0,242.67,3505.73,166.374,0.0,0.0,630.83,0.0,0.0,0.0,0.0,0.0,169.418,122.106,192.519,0.0,7.87323,0,4155.8,847.383,237.841,180.135,54.0348,0.0,0.0,0.0,610.29,0.0
222,12.6013,56.0303,11581.3,162.04,9331.5,49.531,98.1019,0.0,294.704,0.0,0.0,102.987,99.6114,0.0,0.0,472.385,0.0,0.0,0.0,0,108.871,412.485,247.892,201.231,0.0,0.0,0.0,0.0,0.0,0.0
223,11.9158,55.0072,10530.1,0.0,8048.0,0.0,0.0,0.0,809.235,0.0,0.0,0.0,0.0,121.484,0.0,158.776,31.3718,0.0,0.0,0,206.91,1008.35,0.0,109.659,0.0,0.0,0.0,0.0,36.3485,0.0
224,11.3532,55.3907,10101.3,0.0,0.0,0.0,0.0,0.0,410.503,0.0,0.0,0.0,5526.19,0.0,0.0,0.0,0.0,1622.77,76.8969,0,176.138,124.704,0.0,1420.49,0.0,743.616,0.0,0.0,0.0,0.0
225,10.0558,55.4139,11201.1,0.0,0.0,0.0,0.0,0.0,85.0067,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,1034.25,81.821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
226,8.69206,56.954,34171.1,29.1278,495.29,866.64,0.0,0.0,2845.91,0.0,0.0,1202.19,6384.36,235.674,0.0,4898.62,0.0,0.0,0.0,0,1231.04,4129.14,6000.0,4169.05,0.0,0.0,0.0,0.0,1684.08,0.0
227,12.4578,55.6783,29936.7,1.1331,5382.47,1540.18,3087.32,95.0765,306.883,0.0,0.0,52.7885,2437.66,0.0,0.0,1391.6,0.0,0.0,6.7278,0,1968.43,4214.62,3752.0,4855.09,0.0,0.0,0.0,781.388,63.3689,0.0
228,8.23574,56.0945,4787.59,28.7564,289.642,70.0276,45.5371,0.0,0.0,0.0,106.713,144.363,391.757,35.9281,0.0,0.0,0.0,0.0,0.0,0,84.387,3305.04,0.0,285.443,0.0,0.0,0.0,0.0,0.0,0.0
229,12.4001,55.6433,13374.4,5.03609,133.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4527.6,767.714,0,102.719,0.0,0.0,3500.0,101.274,0.0,0.0,4236.74,0.0,0.0
230,11.579,55.8541,7619.06,133.088,0.0,1389.94,638.289,0.0,1083.28,0.0,0.0,48.0444,0.0,0.0,0.0,0.0,0.0,0.0,9.64423,0,196.033,620.748,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
231,12.5259,55.6871,23475.2,54.0862,5079.35,56.1748,1898.47,332.184,281.879,0.0,184.3,127.984,854.454,4284.64,0.0,478.924,0.0,0.0,19.8113,0,936.506,1187.93,188.606,2324.92,0.0,0.0,0.0,5023.44,0.0,161.513
232,12.404,55.967,1144.41,5.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.151,0.0,0.0,0.0,0.0,0,400.727,0.0,0.0,338.365,0.0,0.0,0.0,0.0,0.0,0.0
233,12.1981,55.6494,16613.4,0.0,2833.59,0.0,0.0,0.0,371.914,0.0,598.423,0.0,0.0,0.0,0.0,0.0,0.0,310.425,27.1352,0,103.04,5049.58,0.0,4461.63,115.816,0.0,0.0,2741.85,0.0,0.0
234,12.545,55.7409,6097.29,35.2546,285.033,79.5988,311.3,0.0,0.0,0.0,0.0,0.0,0.0,799.413,61.3258,251.224,0.0,540.944,50.3902,0,59.715,163.385,0.0,186.482,0.0,200.269,0.0,3072.95,0.0,0.0
235,8.48112,57.0433,11774.7,0.0,0.0,0.0,0.0,0.0,4089.63,0.0,0.0,0.0,0.0,0.0,361.76,0.0,0.0,0.0,0.0,0,0.0,7323.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,9.46407,55.5261,8247.14,38.7897,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,175.585,0.0,0.0,86.0019,107.505,203.213,2056.87,119.006,0,49.0859,926.173,0.0,335.135,0.0,0.0,0.0,149.773,0.0,0.0
237,11.8038,55.4356,540.884,7.14121,183.569,0.0,0.0,0.0,0.0,0.0,0.0,49.2943,0.0,0.0,0.0,65.0495,0.0,0.0,0.0,0,0.0,62.4342,0.0,173.395,0.0,0.0,0.0,0.0,0.0,0.0
238,9.58365,55.7238,11679.2,14.5754,398.56,0.0,0.0,82.7413,0.0,0.0,0.0,0.0,7556.68,50.4619,0.0,73.567,0.0,1620.99,57.9358,0,53.2583,0.0,0.0,1770.41,0.0,0.0,0.0,0.0,0.0,0.0
239,10.2995,56.2343,4148.25,9.44332,0.0,0.0,0.0,0.0,123.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5987,0.0,7.67886,0,448.628,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
240,9.47408,55.4884,25503.8,297.563,791.633,253.341,1024.91,374.82,0.0,0.0,3245.16,654.292,2760.27,0.0,0.0,859.321,0.0,0.0,0.0,0,661.667,9689.32,0.0,4001.98,0.0,0.0,0.0,0.0,581.23,308.311
241,8.85439,54.9398,6167.77,162.598,198.597,0.0,0.0,71.4389,0.0,0.0,0.0,40.7163,0.0,0.0,0.0,57.7068,0.0,0.0,0.0,0,0.0,0.0,0.0,5636.71,0.0,0.0,0.0,0.0,0.0,0.0
242,9.40673,56.452,16936.4,46.2993,290.712,248.379,503.557,78.3933,492.137,0.0,0.0,3386.71,719.181,200.062,477.995,341.375,0.0,0.0,0.0,0,697.016,2150.0,424.818,3683.16,0.0,0.0,0.0,0.0,3196.59,0.0
243,11.3408,54.661,719.397,0.0,304.813,59.8316,0.0,0.0,0.0,0.0,0.0,0.0,127.749,0.0,0.0,0.0,0.0,0.0,7.185,0,0.0,78.537,0.0,37.0832,0.0,104.198,0.0,0.0,0.0,0.0
244,9.85159,55.8585,19794.0,783.137,944.188,774.413,0.0,51.1483,60.438,0.0,0.0,131.895,893.043,0.0,0.0,3053.64,0.0,0.0,0.0,0,580.081,6305.35,0.0,6071.39,0.0,0.0,0.0,0.0,145.274,0.0
245,10.1455,56.1038,52.162,0.0,52.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,11.338,55.4179,4661.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0,0.0,91.1801,0.0,69.8994,0.0,0.0,0.0,0.0,0.0,0.0
247,12.0004,54.9973,5991.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4870.37,0.0,0.0,0.0,0.0,1121.41,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,9.9487,57.2659,12668.3,0.0,1244.49,0.0,0.0,0.0,0.0,0.0,1249.65,0.0,0.0,0.0,0.0,615.431,0.0,0.0,0.0,0,341.151,2874.91,0.0,6287.16,0.0,0.0,0.0,0.0,55.4936,0.0
249,12.6566,55.6313,25416.0,1.08356,153.819,0.0,148.714,0.0,0.0,0.0,0.0,224.294,7672.98,0.0,0.0,414.057,0.0,11166.3,316.811,0,0.0,828.186,0.0,3500.0,0.0,0.0,0.0,989.716,0.0,0.0
250,12.4053,55.6544,14072.3,22.6755,9278.69,0.0,0.0,0.0,0.0,0.0,0.0,943.47,178.331,72.0672,0.0,136.362,0.0,0.0,17.2984,0,0.0,145.056,0.0,193.03,150.343,0.0,0.0,2934.96,0.0,0.0
251,12.5566,55.7452,9499.05,31.5222,5165.09,41.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2705,0.0,465.015,0.0,0.0,6.22763,0,110.739,150.46,0.0,76.1011,0.0,810.064,0.0,2574.81,0.0,0.0
252,10.4206,55.3541,12907.0,3.88647,76.6489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7551.7,0.0,0.0,0.0,0.0,2559.99,214.745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
253,9.8444,55.8673,13906.8,65.8322,9191.15,0.0,0.0,367.134,124.75,0.0,0.0,1154.47,79.878,0.0,0.0,591.435,28.8978,0.0,0.0,0,1374.73,528.309,0.0,281.139,0.0,0.0,0.0,0.0,119.109,0.0
254,8.4569,55.51,15464.4,486.586,115.98,0.0,0.0,0.0,0.0,0.0,53.8036,0.0,2279.77,0.0,0.0,49.2888,0.0,0.0,14.3019,0,97.7513,2694.12,6040.89,3631.93,0.0,0.0,0.0,0.0,0.0,0.0
255,8.62016,56.3617,33464.9,111.508,273.961,402.051,443.244,0.0,2049.4,0.0,3852.04,2259.39,301.61,0.0,147.131,4500.0,34.3079,0.0,0.0,0,570.298,8736.38,6000.0,3633.66,0.0,0.0,0.0,0.0,149.9,0.0
256,12.3517,55.6166,5050.71,8.47553,169.633,0.0,0.0,121.273,163.793,0.0,0.0,0.0,0.0,0.0,0.0,299.59,0.0,566.895,48.4019,0,2733.49,261.752,0.0,677.406,0.0,0.0,0.0,0.0,0.0,0.0
257,12.4809,55.7972,7853.17,0.334276,2361.27,0.0,1577.09,0.0,0.0,0.0,104.282,0.0,0.0,0.0,0.0,204.809,0.0,0.0,13.0195,0,59.3808,261.05,259.292,342.907,0.0,0.0,0.0,2669.73,0.0,0.0
258,10.8819,56.4135,23013.7,0.0,8129.04,931.197,0.0,234.158,0.0,0.0,794.86,0.0,75.8762,0.0,0.0,550.041,25.1122,0.0,0.0,0,4283.48,6882.77,0.0,858.812,0.0,0.0,0.0,0.0,0.0,248.313
259,12.4976,55.8832,20395.0,3.78348,6423.69,507.438,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,287.437,0.0,0.0,12.3798,0,51.5824,767.902,2877.39,1937.0,0.0,0.0,0.0,26.424,0.0,0.0
260,9.35111,54.832,405.287,6.53264,0.0,0.0,52.5734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.591,20.0135,0,0.0,106.427,0.0,35.1496,0.0,0.0,0.0,0.0,0.0,0.0
261,12.6591,55.5956,15035.4,0.0,343.15,48.3809,0.0,0.0,0.0,0.0,50.0334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,137.457,143.766,5613.02,6150.24,0.0,0.0,0.0,2549.38,0.0,0.0
262,9.36618,55.0653,11169.0,1.92348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.24,0.0,0.0,0.0,0.0,6154.65,189.192,0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,11.7902,55.4294,2080.87,7.68002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.815,0.0,0.0,0.0,0,106.019,0.0,0.0,1715.35,0.0,0.0,0.0,0.0,0.0,0.0
264,9.02687,56.5627,11844.2,4.87037,125.744,0.0,530.07,55.6856,63.8024,0.0,827.448,63.1525,884.148,0.0,401.24,3277.08,30.8343,0.0,0.0,0,409.476,772.559,255.157,4038.87,0.0,0.0,0.0,0.0,104.089,0.0
265,12.4766,55.7339,5140.14,19.1756,145.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.156,0.0,48.6057,0.0,1128.15,85.7597,0,88.9233,0.0,0.0,118.462,0.0,0.0,0.0,3443.7,0.0,0.0
266,9.69486,56.783,20281.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9381.8,0.0,0.0,0.0,0.0,10447.0,358.52,0,53.9495,0.0,0.0,40.5063,0.0,0.0,0.0,0.0,0.0,0.0
267,9.93137,56.0325,29233.7,267.263,1646.28,336.9,241.029,0.0,5033.98,0.0,0.0,48.9596,0.0,540.84,0.0,2407.19,53.3546,0.0,0.0,0,131.416,4089.31,6000.0,7364.86,0.0,0.0,0.0,222.349,850.004,0.0
268,12.6132,56.0394,8029.6,9.82702,591.754,0.0,87.457,1543.95,1626.23,0.0,0.0,189.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,747.3,2046.56,99.6745,251.804,0.0,0.0,0.0,0.0,835.484,0.0
269,12.521,55.7751,18650.4,3.41177,804.867,47.1497,669.599,248.153,138.314,0.0,0.0,0.0,82.5694,0.0,0.0,269.141,0.0,6074.7,266.454,0,49.2763,79.9403,0.0,5643.98,0.0,0.0,0.0,4213.41,0.0,59.4318
270,12.5196,55.7822,3768.7,0.808262,1038.13,0.0,148.784,159.9,101.052,0.0,0.0,0.0,0.0,0.0,0.0,192.414,32.9137,438.223,56.9454,0,0.0,128.849,0.0,372.006,0.0,232.174,0.0,263.244,0.0,603.258
271,11.9088,55.0122,4806.55,0.0,1015.75,134.117,0.0,0.0,172.482,0.0,106.55,0.0,0.0,102.559,0.0,1428.14,52.8548,0.0,0.0,0,318.449,938.861,0.0,376.228,0.0,0.0,0.0,0.0,69.3457,91.2087
272,12.3808,55.6514,1169.09,12.736,40.6311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7251,0.0,0.0,46.6958,0.0,83.5904,27.8833,0,0.0,0.0,0.0,119.768,0.0,0.0,0.0,759.062,0.0,0.0
273,10.0258,56.4824,8959.04,0.0298195,465.008,0.0,0.0,0.0,2031.25,0.0,0.0,44.7843,1317.58,0.0,0.0,0.0,29.7773,0.0,0.0,0,179.339,271.942,0.0,4619.32,0.0,0.0,0.0,0.0,0.0,0.0
274,8.69696,56.955,12320.3,9.57705,291.985,2740.91,0.0,0.0,1473.66,0.0,0.0,1231.55,828.65,668.462,0.0,694.95,0.0,0.0,0.0,0,249.147,1396.53,491.95,870.722,0.0,0.0,0.0,0.0,1372.22,0.0
275,9.97856,56.0686,15498.8,1.05379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,7972.06,25.6541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,9.87627,57.0056,20100.3,8.96079,310.04,212.646,0.0,0.0,0.0,0.0,0.0,0.0,10204.4,0.0,0.0,0.0,0.0,0.0,11.0213,0,0.0,6088.05,2296.42,968.731,0.0,0.0,0.0,0.0,0.0,0.0
277,12.3866,55.7329,9689.54,30.1105,0.0,0.0,74.0987,258.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.951,0.0,0.0,0.0,0,65.4454,4500.0,0.0,3521.51,0.0,0.0,0.0,275.35,0.0,0.0
278,8.37408,56.95,7594.13,1.04959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4000.0,93.0822,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
279,12.5911,55.7022,16004.3,0.0,7659.05,115.086,139.351,0.0,179.751,39.3212,49.3869,40.8539,321.65,0.0,0.0,459.657,0.0,0.0,4.45532,0,531.884,1134.6,79.2857,401.009,741.204,61.607,0.0,4046.12,0.0,0.0
280,12.0669,55.6354,7486.18,1.48838,1542.08,0.0,0.0,0.0,279.995,2500.0,76.9893,0.0,452.551,0.0,0.0,207.864,130.059,0.0,13.9379,0,246.899,397.304,0.0,898.526,643.296,0.0,0.0,95.1938,0.0,0.0
281,9.72128,55.5673,6936.69,0.0,536.924,0.0,0.0,0.0,128.202,0.0,0.0,45.738,439.684,0.0,0.0,69.7206,0.0,0.0,0.0,0,241.878,0.0,0.0,5474.54,0.0,0.0,0.0,0.0,0.0,0.0
282,8.23264,56.7817,11152.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,259.813,8756.28,0.0,2136.14,0.0,0.0,0.0,0.0,0.0,0.0
283,8.8297,56.7872,7881.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0437,7500.0,0.0,0.0,0.0,0.0,0.0,36.4479,0,281.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,9.48196,55.2556,12239.4,1052.96,979.919,86.86,120.027,1848.83,298.686,0.0,0.0,260.43,2663.79,0.0,0.0,0.0,0.0,0.0,0.0,0,229.004,317.528,0.0,3956.86,0.0,0.0,66.7519,0.0,357.737,0.0
285,10.1495,55.975,17545.4,843.23,789.533,461.6,0.0,0.0,0.0,0.0,0.0,93.6675,439.711,0.0,1299.48,155.557,96.2613,0.0,0.0,0,676.124,5546.93,0.0,7143.26,0.0,0.0,0.0,0.0,0.0,0.0
286,10.1361,56.1535,11764.0,1.79592,398.843,0.0,0.0,0.0,1262.22,0.0,0.0,0.0,0.0,0.0,0.0,1145.16,0.0,0.0,0.0,0,502.976,0.0,4168.99,4159.59,0.0,124.455,0.0,0.0,0.0,0.0
287,8.77031,55.3332,9991.34,26.1547,1056.08,0.0,0.0,54.1432,725.397,0.0,0.0,84.7179,0.0,0.0,0.0,671.51,0.0,0.0,0.0,0,63.0963,523.724,1419.24,5130.1,105.512,0.0,0.0,0.0,131.663,0.0
288,8.24257,56.0921,20850.9,183.035,7743.5,454.445,179.951,0.0,0.0,0.0,1133.09,103.706,1894.44,220.112,0.0,0.0,0.0,0.0,0.0,0,1089.92,2214.42,0.0,5634.28,0.0,0.0,0.0,0.0,0.0,0.0
289,8.43433,55.4718,9788.75,42.6008,4818.99,0.0,446.244,67.3808,87.9435,0.0,883.971,0.0,0.0,0.0,0.0,1343.72,0.0,0.0,0.0,0,156.286,943.22,0.0,998.393,0.0,0.0,0.0,0.0,0.0,0.0
290,10.222,56.1605,3329.85,72.8317,389.629,163.237,86.3001,347.356,302.151,0.0,80.2503,395.875,0.0,0.0,54.1803,286.573,0.0,0.0,0.0,0,90.1788,570.287,0.0,291.45,0.0,0.0,0.0,0.0,199.549,0.0
291,9.87932,57.0048,10697.8,16.4337,444.37,151.813,0.0,0.0,0.0,0.0,0.0,0.0,3525.57,0.0,0.0,0.0,0.0,0.0,8.2416,0,0.0,1607.6,996.049,3947.7,0.0,0.0,0.0,0.0,0.0,0.0
292,12.4497,55.7202,18481.0,6.36395,5597.95,1030.34,0.0,0.0,94.9251,0.0,0.0,40.1615,1524.11,0.0,69.4851,950.552,0.0,1473.36,91.8024,0,972.846,1233.89,1393.26,1334.45,0.0,0.0,0.0,2620.56,46.9492,0.0
293,9.41918,55.0462,20566.7,24.5192,403.738,4000.0,0.0,0.0,1493.45,0.0,0.0,163.996,0.0,0.0,0.0,274.749,0.0,0.0,0.0,0,1210.77,9000.5,0.0,3840.25,0.0,94.0351,0.0,0.0,0.0,60.6982
294,12.5909,55.6427,10768.5,2.94425,6658.76,0.0,0.0,0.0,67.8715,25.5753,0.0,43.2143,0.0,353.161,0.0,0.0,0.0,0.0,5.38244,0,0.0,152.922,0.0,346.852,119.24,64.4348,0.0,2928.11,0.0,0.0
295,12.4749,55.9065,21677.0,16.4176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.264,589.309,0.0,0.0,7229.39,0.0,6408.07,0.0,0,902.924,188.601,0.0,5622.86,0.0,70.0494,0.0,64.9903,52.1263,0.0
296,12.562,55.6765,48709.2,9.9927,8805.12,7291.84,149.857,160.061,393.857,0.0,41.0391,2018.22,1733.17,0.0,6463.76,1934.34,0.0,0.0,0.0,0,974.17,7170.51,0.0,4456.0,79.185,0.0,0.0,2572.61,4221.42,234.083
297,12.4397,55.7285,14880.0,31.0155,7776.27,0.0,0.0,0.0,1790.58,0.0,0.0,1178.55,0.0,200.202,186.186,367.621,0.0,247.38,12.4388,0,865.881,334.258,145.396,246.837,0.0,0.0,0.0,1196.4,300.947,0.0
298,12.0652,55.8478,6347.95,7.12384,523.191,0.0,0.0,0.0,74.1179,0.0,0.0,0.0,114.913,0.0,0.0,515.355,0.0,0.0,0.0,0,0.0,104.271,0.0,3521.34,0.0,0.0,0.0,1487.63,0.0,0.0
299,10.1894,56.1703,31302.0,31.3985,5708.83,0.0,0.0,0.0,969.143,0.0,616.721,0.0,6393.37,0.0,0.0,1280.08,0.0,0.0,0.0,0,807.773,4913.77,6671.47,3811.16,0.0,0.0,0.0,0.0,98.2423,0.0
300,11.789,55.4532,30855.2,11.2348,0.0,4000.0,0.0,0.0,0.0,185.775,0.0,0.0,8724.06,273.109,0.0,90.9655,0.0,2296.76,3.49293,0,85.1678,4848.95,6536.28,3799.35,0.0,0.0,0.0,0.0,0.0,0.0
301,10.8051,55.3096,14418.3,0.0,260.647,50.4063,242.134,0.0,180.575,0.0,0.0,0.0,8856.74,0.0,70.5852,0.0,58.5226,1195.69,160.627,0,158.077,227.14,0.0,2821.52,0.0,0.0,0.0,135.637,0.0,0.0
302,12.5404,55.7113,14660.0,20.1077,6082.8,0.0,0.0,66.7351,5100.48,0.0,155.54,0.0,0.0,331.21,0.0,132.368,0.0,0.0,8.57959,0,333.253,379.634,74.2348,378.342,131.521,83.1001,0.0,1240.48,0.0,141.581
303,9.75905,55.4966,10108.8,14.2742,8854.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.77,0.0,0.0,3.05735,0,0.0,76.5628,0.0,86.6189,0.0,0.0,0.0,0.0,0.0,0.0
304,9.69435,56.7829,15531.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7340.57,0.0,0.0,0.0,0.0,7822.6,269.742,0,56.5042,0.0,0.0,42.1968,0.0,0.0,0.0,0.0,0.0,0.0
305,10.132,56.1132,100.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4847,0,0.0,0.0,0.0,0.0,0.0,85.2581,0.0,0.0,0.0,0.0
306,9.57014,55.7226,10868.2,4.37322,404.451,0.0,0.0,0.0,61.2334,0.0,0.0,0.0,7577.96,0.0,0.0,111.67,0.0,2000.91,99.5105,0,470.433,0.0,0.0,137.633,0.0,0.0,0.0,0.0,0.0,0.0
307,12.6203,55.6546,14901.9,8.33263,2703.78,0.0,0.0,0.0,0.0,0.0,167.181,144.027,233.938,3537.37,64.638,45.6228,0.0,0.0,0.0,0,2412.97,840.18,0.0,716.698,0.0,169.685,0.0,3805.99,51.5108,0.0
308,10.1036,56.1828,16741.7,1.52485,83.982,0.0,0.0,0.0,183.503,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,27.8148,0,0.0,2294.43,0.0,6602.87,0.0,0.0,0.0,47.6254,0.0,0.0
309,12.4627,55.6925,10426.6,0.328757,2857.28,0.0,0.0,56.2669,0.0,0.0,951.19,67.001,0.0,0.0,0.0,1992.26,0.0,0.0,10.5629,0,57.5943,3742.11,0.0,270.057,0.0,0.0,0.0,421.93,0.0,0.0
310,9.33597,55.0732,10595.4,419.189,802.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1572,0,3368.32,904.4,0.0,5097.72,0.0,0.0,0.0,0.0,0.0,0.0
311,12.3891,55.7318,2861.8,27.3837,0.0,0.0,57.3049,125.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.545,0.0,0.0,0.0,0,52.4786,870.12,0.0,520.246,0.0,0.0,0.0,871.39,0.0,0.0
312,9.99318,57.0183,1808.71,0.0,178.561,0.0,0.0,67.5793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14176,0,0.0,0.0,0.0,36.632,0.0,0.0,0.0,0.0,0.0,1522.8
313,10.3768,55.3943,20438.7,247.449,1553.67,537.148,0.0,275.5,136.647,0.0,555.762,931.222,445.516,593.614,0.0,290.336,0.0,0.0,0.0,0,546.534,5225.06,0.0,5726.19,101.948,0.0,0.0,1675.86,1596.23,0.0
314,9.76777,55.5098,10485.9,0.0,80.5609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8369.81,0.0,0.0,0.0,0.0,1380.32,46.911,0,608.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,9.93466,57.0367,16008.7,2.26241,5156.39,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,165.051,3.9363,0,166.397,81.6693,0.0,1119.18,0.0,160.63,0.0,107.993,45.1646,0.0
316,12.5753,55.6268,22052.8,0.670496,1262.52,350.475,182.543,114.181,0.0,0.0,0.0,0.0,5204.28,0.0,1415.86,363.587,622.54,8769.03,371.941,0,0.0,633.596,313.461,281.885,0.0,636.772,0.0,1478.83,50.6404,0.0
317,11.9882,54.9487,1953.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.79,140.857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,12.3552,55.6146,14220.6,6.04686,181.119,0.0,0.0,274.685,295.545,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,238.97,26.6032,0,859.899,3937.51,0.0,3900.2,0.0,0.0,0.0,0.0,0.0,0.0
319,12.1574,55.4867,10442.7,70.708,0.0,0.0,0.0,7642.56,0.0,0.0,0.0,0.0,536.694,0.0,0.0,0.0,0.0,1912.57,280.122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
