longitude,latitude,gravity,Score1,Score2,Score3,Score4,Score5,Score6,Score7,Score8,Score9,Score10,Score11,Score12,Score13,Score14,Score15,Score16,Score17,Score18,Score19,Score20,Score21,Score22,Score23,Score24,Score25,Score26,Score27,Score28,Score29,Score30,Score31
10.0552,56.1594,7482.07,3.55517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4865.46,0,2613.06,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1594,16407.1,20.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495.88,0,13871.8,18.6391,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1594,11479.1,3.58814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353.55,0,6095.42,26.5087,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1594,8159.12,1.04443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551.72,0,5578.98,27.3788,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1594,2016.44,0.485548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.975,0,1537.99,19.9949,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1594,1788.6,0.319579,0,0,0,0,0,47.3578,0,0,0,0,0,0,0,0,0,139.033,0,1582.44,0,0,0,0,19.45,0,0,0,0,0,0,0
10.0904,56.1594,12791.7,0.194847,28.2158,0,0,0,0,73.9707,0,0,0,0,0,0,0,0,0,0,0,12652.6,0,0,0,0,36.7318,0,0,0,0,0,0,0
10.0963,56.1594,2410.79,0.124096,26.9484,0,0,0,0,86.1869,0,0,0,0,0,0,0,0,0,0,0,2201.9,37.1008,0,0,0,58.5243,0,0,0,0,0,0,0
10.1021,56.1594,1984.52,0.0845001,0,0,0,0,0,65.5471,0,0,0,0,0,0,0,0,0,0,0,1831.41,39.4458,0,0,0,48.0353,0,0,0,0,0,0,0
10.108,56.1594,1299.63,0,0,0,0,0,0,0,0,0,18.1386,0,0,0,0,0,0,0,0,1218.77,20.3487,0,0,0,42.3652,0,0,0,0,0,0,0
10.1138,56.1594,5897.13,0,37.3964,0,0,0,0,0,0,0,30.7835,0,0,0,0,0,0,0,0,5750.78,36.4472,0,0,0,41.7247,0,0,0,0,0,0,0
10.1197,56.1594,13466.5,0,109.015,0,0,0,0,100.338,0,0,35.2709,0,0,0,0,0,0,0,0,13108.3,72.0755,0,0,0,41.5269,0,0,0,0,0,0,0
10.1256,56.1594,6904.88,0,877.635,0,0,0,0,280.918,0,0,23.1031,0,0,0,0,19.1166,0,0,0,5460,97.0483,0,0,88.2812,58.783,0,0,0,0,0,0,0
10.1314,56.1594,28508.9,0,2377.08,0,0,0,0,1390.24,0,0,0,0,0,0,0,35.3315,0,0,0,24317.9,124.819,0,0,155.311,108.203,0,0,0,0,0,0,0
10.1373,56.1594,12766.9,0,1415.7,0,0,0,0,2558.6,0,0,0,0,0,0,0,36.4488,0,0,0,8314.58,97.4353,0,0,163.667,180.425,0,0,0,0,0,0,0
10.1431,56.1594,12705.7,0,489.235,0,0,0,0,519.868,0,0,0,0,0,0,0,19.5135,0,0,0,11342.5,36.8332,0,0,96.596,201.153,0,0,0,0,0,0,0
10.149,56.1594,2855.34,0,80.1895,0,0,0,0,190.519,0,13.6617,0,0,0,0,0,0,0,0,0,2440.1,36.3014,0,0,0,94.5669,0,0,0,0,0,0,0
10.1549,56.1594,15879.4,0,151.458,0,0,0,0,172.335,0,32.212,0,130.06,0,0,0,0,0,0,0,15258.1,71.472,0,0,0,63.8026,0,0,0,0,0,0,0
10.1607,56.1594,6021.89,0,226.464,0,0,0,0,211.082,0,40.7334,0,267.824,0,0,0,7.52551,0,0,0,5028.91,77.3393,0,0,57.6209,104.393,0,0,0,0,0,0,0
10.1666,56.1594,14319.5,0,204.374,0,0,136.061,0,217.252,0,27.2172,0,546.926,0,0,0,16.3341,0,0,0,12858,46.1971,0,0,112.286,154.821,0,0,0,0,0,0,0
10.1724,56.1594,13453.5,0,186.219,0,0,176.348,9.84208,236.196,0,14.914,0,490.881,0,0,0,39.3478,0,0,0,11967.9,33.5017,0,0,193.63,99.0173,0,0,0,0,0,5.65959,0
10.1783,56.1594,21705.1,0,286.216,0,0,166.692,10.2661,455.796,0,36.1465,41.7803,228.977,0,0,0,83.7106,0,0,0,20013.5,48.9148,0,0,166.618,95.0484,0,0,0,0,0,12.6467,58.75
10.1842,56.1594,19679.2,0,2799.45,0,0,0,13.6035,2398.08,4.93147,66.5955,142.179,0,0,0,0,82.267,0,0,0,13717.9,63.3839,0,0,86.792,132.714,0,0,0,0,0,34.8846,136.485
10.19,56.1594,23056.8,0,1567.18,0,0,397.567,20.0285,1188.07,11.8974,81.6647,2415.99,0,0,0,0,123.001,0,0,0,16699.7,74.2259,0,0,0,172.261,0,0,0,0,0,35.7106,269.477
10.1959,56.1594,23539.7,0,1951.77,0,0,1292.32,30.5106,445.554,14.2535,206.38,549.186,201.842,0,0,0,118.995,0,0,0,17529.7,172.692,0,0,0,835.45,0,0,0,0,0,25.754,165.319
10.2017,56.1594,35345.7,0,2786.57,0,0,15071,115.127,672.308,10.2403,65.2044,199.052,557.039,0,0,0,170.511,0,0,0,13701.4,981.687,0,0,0,917.088,0,0,0,0,0,28.279,70.1186
10.2076,56.1594,33407.2,0,1327.95,0,0,6230.51,763.75,387.437,0,39.3882,2346.33,832.703,0,0,0,88.1004,0,0,0,15902.9,2464.66,0,0,0,2983.14,0,0,0,0,0,40.379,0
10.2135,56.1594,19031,0,782.201,0,0,1223.71,1004.04,162.331,0,13.6327,1043.57,373.308,0,0,0,111.936,0,0,0,13765.9,279.632,0,0,0,233.139,0,0,0,0,0,37.6422,0
10.0552,56.161,5839.4,2.3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.15,0,4452.91,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.161,4910.36,4.85596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.8,0,3895.7,0,0,0,0,0,0,0,0,0,0,0,0
10.067,56.161,6993.69,2.29081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557.05,0,5416.24,18.1044,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.161,15369.1,0.896653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170.47,0,14179.3,18.506,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.161,2170.88,0.441397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.973,0,1790.47,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.161,1441.61,0.259851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.307,0,1313.04,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.161,9068.86,0.168967,0,0,0,0,0,50.595,0,0,0,0,0,0,0,0,0,0,0,8968.84,23.9086,0,0,0,25.347,0,0,0,0,0,0,0
10.0963,56.161,8316.63,0.110312,0,0,0,0,0,56.0265,0,0,0,0,0,0,0,0,0,0,0,8189.26,37.1163,0,0,0,34.1118,0,0,0,0,0,0,0
10.1021,56.161,1210.41,0.0778754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142.71,37.3646,0,0,0,30.2606,0,0,0,0,0,0,0
10.108,56.161,1227.05,0,0,0,0,0,0,0,0,0,24.041,0,0,0,0,0,0,0,0,1147.29,24.2233,0,0,0,31.4958,0,0,0,0,0,0,0
10.1138,56.161,4385.88,0,33.8976,0,0,0,0,0,0,0,52.7692,0,0,0,0,0,0,0,0,4211.22,47.4843,0,0,0,40.506,0,0,0,0,0,0,0
10.1197,56.161,13325.5,0,84.0351,0,0,0,0,52.0693,0,0,67.4871,0,0,0,0,7.3931,0,0,0,12963,111.447,0,0,0,40.1341,0,0,0,0,0,0,0
10.1256,56.161,3416.7,0,298.379,0,0,0,0,243.331,0,0,33.6142,0,0,0,0,20.7725,0,0,0,2534.6,173.253,0,0,64.7935,47.9605,0,0,0,0,0,0,0
10.1314,56.161,9538.15,0,609.181,0,0,0,0,998.999,0,0,15.8704,0,0,0,0,37.2429,0,0,0,7602.78,96.9408,0,0,94.8307,82.3067,0,0,0,0,0,0,0
10.1373,56.161,21850.4,0,2463.29,0,0,0,0,3066.09,0,0,0,0,0,0,0,33.2344,0,0,0,15859.1,60.6407,0,0,97.8819,270.167,0,0,0,0,0,0,0
10.1431,56.161,8484.01,0,483.809,0,0,0,0,852.265,0,0,0,0,0,0,0,17.8167,0,0,0,6507.29,27.0469,0,0,69.1627,526.617,0,0,0,0,0,0,0
10.149,56.161,3987.88,0,80.6728,0,0,0,0,224.105,0,15.6849,0,0,0,0,0,0,0,0,0,3548.59,25.797,0,0,0,93.0266,0,0,0,0,0,0,0
10.1549,56.161,4023.19,0,103.922,0,0,0,0,195.912,0,28.94,0,0,0,0,0,9.06893,0,0,0,3576.33,51.849,0,0,0,57.1743,0,0,0,0,0,0,0
10.1607,56.161,13684.9,0,116.219,0,0,0,0,183.073,0,36.4646,0,189.206,0,0,0,11.3112,0,0,0,12941.4,58.4318,0,0,68.48,80.2234,0,0,0,0,0,0,0
10.1666,56.161,11301.5,0,234.576,0,0,0,0,144.925,0,29.1351,0,295.863,0,0,0,14.004,0,0,0,10301.2,23.698,0,0,162.491,95.5424,0,0,0,0,0,0,0
10.1724,56.161,12215.5,0,497.458,0,0,0,0,171.457,0,21.0019,0,278.653,0,0,0,27.1283,0,0,0,10695.4,38.88,0,0,414.425,64.6574,0,0,0,0,0,6.46958,0
10.1783,56.161,8255.26,0,488.564,0,0,0,0,288.648,0,21.334,38.9897,168.956,0,0,0,42.8956,0,0,0,6694.77,76.8756,0,0,307.673,61.3525,0,0,0,0,0,17.558,47.6412
10.1842,56.161,11127,0,2634.83,0,0,0,0,904.464,0,40.0212,111.53,130.26,0,0,0,43.8228,0,0,0,6738.28,122.822,0,0,153.662,80.1784,0,0,0,0,0,78.6049,88.5258
10.19,56.161,20520.2,0,358.731,0,0,306.028,8.33088,772.934,7.91025,51.63,486.984,142.134,0,0,0,56.0555,0,0,0,17838.8,110.162,0,0,81.8909,113.043,0,0,0,0,0,55.3786,130.202
10.1959,56.161,27901.2,0,2179.51,0,0,1010.96,24.7856,706.296,8.89031,72.2512,283.105,157.308,0,0,0,59.4072,0,0,0,22707.1,183.214,0,0,72.9411,314.308,0,0,0,0,0,21.3595,99.8173
10.2017,56.161,32935.3,0,2069.01,0,0,4273.9,78.8887,369.514,4.78104,37.9486,177.477,285.099,0,0,0,66.7508,0,0,0,23084.3,2065.11,0,0,0,349.493,0,0,0,0,0,18.1043,54.8528
10.2076,56.161,20291.2,0,1604.44,0,0,3102.54,201.73,249.91,0,22.3205,1301.77,366.753,0,0,0,130.955,0,0,0,9192.03,1973.47,0,0,0,2124.16,0,0,0,0,0,21.1158,0
10.2135,56.161,20061.1,0,827.42,0,0,817.2,204.394,189.544,0,10.0815,377.847,245.011,0,0,0,291.582,0,0,0,16659.5,188.428,0,0,0,229.35,0,0,0,0,0,20.7916,0
10.2193,56.161,17778.5,0,220.666,0,0,363.539,84.6197,204.641,0,16.2253,210.075,133.422,0,0,0,57.8701,0,0,0,16194.5,71.6906,0,0,0,200.122,0,0,0,0,0,21.0808,0
10.2252,56.161,3282.06,0,198.62,0,0,0,22.6419,766.629,0,25.6367,251.349,0,0,0,0,43.6156,0,0,0,1737.98,18.0958,0,0,0,154.747,0,0,0,0,0,62.7393,0
10.0552,56.1625,6057.74,3.71125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.992,0,5300.03,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1625,3697.81,2.20366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.538,0,3151.07,0,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1625,3321.41,1.46119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.902,0,2600.05,0,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1625,4566.01,0.733632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.515,0,3948.76,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1625,1630.99,0.43724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.284,0,1335.27,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1625,1080.81,0.244136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.57,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1625,13246.5,0.162181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13214,32.3376,0,0,0,0,0,0,0,0,0,0,0
10.0963,56.1625,14219.6,0.0979638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14134.4,62.3412,0,0,0,22.8282,0,0,0,0,0,0,0
10.1021,56.1625,1252.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,63.0449,0,0,0,21.0365,0,0,0,0,0,0,0
10.108,56.1625,1952.65,0,0,0,0,0,0,0,0,0,30.2912,0,0,0,0,0,0,0,0,1865.49,32.9159,0,0,0,23.9559,0,0,0,0,0,0,0
10.1138,56.1625,5618.12,0,25.2175,0,0,0,0,0,0,0,96.4457,0,0,0,0,0,0,0,0,5403.32,58.5963,0,0,0,34.5384,0,0,0,0,0,0,0
10.1197,56.1625,5751.46,0,61.0538,0,0,0,0,48.2404,0,0,160.362,0,0,0,0,8.60581,0,0,0,5244.04,195.68,0,0,0,33.4795,0,0,0,0,0,0,0
10.1256,56.1625,9985.29,0,140.113,0,0,0,0,205.15,0,0,47.2434,0,0,0,0,25.4866,0,0,0,9053.2,479.428,0,0,0,34.6668,0,0,0,0,0,0,0
10.1314,56.1625,18747.8,0,210.904,0,0,0,0,610.852,0,0,18.3733,0,0,0,0,67.0068,0,0,0,17585.6,115.731,0,0,64.9201,74.4798,0,0,0,0,0,0,0
10.1373,56.1625,25036.2,0,2165.73,0,0,0,0,7746.53,0,0,0,0,0,0,0,49.7596,0,0,0,14605,52.7954,0,0,66.3357,350.042,0,0,0,0,0,0,0
10.1431,56.1625,10844.8,0,454.757,0,0,0,0,1055.89,0,0,0,0,0,0,0,19.5647,0,0,0,7920.55,20.2526,0,0,0,1373.8,0,0,0,0,0,0,0
10.149,56.1625,8240.2,0,114.364,0,0,0,0,252.639,0,11.1919,0,0,0,0,0,7.3088,0,0,0,7718.47,30.3218,0,0,0,105.908,0,0,0,0,0,0,0
10.1549,56.1625,2811.57,0,156.122,0,0,0,0,284.258,0,35.7682,0,0,0,0,0,13.0234,0,0,0,2197.05,52.8439,0,0,0,72.5067,0,0,0,0,0,0,0
10.1607,56.1625,9230.13,0,160.301,0,0,0,0,241.162,0,55.3892,0,138.895,0,0,0,18.206,0,0,0,8375.02,59.3772,0,0,76.7374,105.04,0,0,0,0,0,0,0
10.1666,56.1625,4086.34,0,565.101,0,0,0,0,132.129,0,38.0882,0,188.877,0,0,0,14.1857,0,0,0,2801.3,39.2984,0,0,218.19,89.1656,0,0,0,0,0,0,0
10.1724,56.1625,11789.7,0,1883.38,0,0,0,0,133.685,0,23.2558,0,181.712,0,0,0,19.3283,0,0,0,8249.17,48.5985,0,0,1187.49,56.2135,0,0,0,0,0,6.88093,0
10.1783,56.1625,5638.36,0,1316.33,0,0,0,0,242.104,0,19.5571,34.0785,127.663,0,0,0,25.9347,0,0,0,3092.78,127.014,0,0,595.487,36.459,0,0,0,0,0,20.9567,0
10.1842,56.1625,19690.6,0,803.66,0,0,0,0,534.873,0,30.3021,78.8387,185.068,0,0,0,28.311,0,0,0,17144.1,257.174,0,0,220.236,59.9857,0,0,0,0,0,286.776,61.2591
10.19,56.1625,10353.8,0,521.413,0,0,268.009,0,718.653,0,40.3282,174.245,209.993,0,0,0,37.4179,0,0,0,7761.43,183.418,0,0,195.066,82.0486,0,0,0,0,0,83.0707,78.6876
10.1959,56.1625,23958.4,0,1541.07,0,0,641.518,13.3222,2673.81,4.21824,39.8033,143.705,160.605,0,0,0,38.6353,0,0,0,18159.5,155.645,0,0,143.403,157.558,0,0,0,0,0,19.0556,66.4615
10.2017,56.1625,26981.6,0,2799.45,0,0,1526.86,46.9379,344.578,0,29.2497,123.019,189.302,0,0,0,45.8115,0,0,0,20823.6,769.159,0,0,65.0758,204.921,0,0,0,0,0,13.723,0
10.2076,56.1625,15754.6,0,1497.99,0,0,1383.16,76.6545,234.316,0,16.32,297.881,222.14,0,0,0,211.448,0,0,0,10894.1,488.637,0,0,0,417.61,0,0,0,0,0,14.3317,0
10.2135,56.1625,22663.9,0,1321.13,0,0,601.308,77.7574,284.735,0,10.616,283.335,170.753,0,0,0,695.981,0,0,0,18746.4,138.823,0,0,0,319.926,0,0,0,0,0,13.2191,0
10.2193,56.1625,21115.8,0,319.002,0,0,241.144,48.5341,253.195,0,23.2278,657.794,0,0,0,0,81.9377,0,0,0,18980.2,59.3306,0,0,0,428.564,0,0,0,0,0,22.9171,0
10.2252,56.1625,6593.76,0,532.411,0,0,0,18.6453,1907.24,0,48.9547,612.665,0,0,0,0,80.787,0,0,0,2819.74,0,0,0,0,380.089,0,0,0,0,0,193.221,0
10.0552,56.164,3204.84,6.63994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.353,0,2527.85,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.164,2544.54,2.75329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.211,0,2206.58,0,0,0,0,0,0,0,0,0,0,0,0
10.067,56.164,1672.15,1.29388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.832,0,1263.03,0,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.164,1864.71,0.731165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.369,0,1493.61,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.164,1142.1,0.461224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.753,0,942.889,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.164,944.547,0.225202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.39,18.9318,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.164,4832.58,0.153604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4789.16,43.2662,0,0,0,0,0,0,0,0,0,0,0
10.0963,56.164,13300.9,0.0866336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13179.3,121.503,0,0,0,0,0,0,0,0,0,0,0
10.1021,56.164,1352.62,0,0,0,0,0,0,0,0,0,14.2167,0,0,0,0,0,0,0,0,1214.2,124.204,0,0,0,0,0,0,0,0,0,0,0
10.108,56.164,2896.31,0,0,0,0,0,0,0,0,0,35.2059,0,0,0,0,0,0,0,0,2783.99,44.3077,0,0,0,32.8008,0,0,0,0,0,0,0
10.1138,56.164,11238.4,0,0,0,0,0,0,0,0,0,173.585,0,0,0,0,0,0,0,0,10934,74.3055,0,0,0,56.5054,0,0,0,0,0,0,0
10.1197,56.164,12306.1,0,44.2832,0,0,0,0,49.6281,0,0,614.1,0,0,0,0,9.51581,0,0,0,11233,301.783,0,0,0,53.7253,0,0,0,0,0,0,0
10.1256,56.164,20949.2,0,77.9487,0,0,0,0,173.805,0,0,60.3905,0,0,0,0,27.7707,0,0,0,18642.4,1925.2,0,0,0,41.7461,0,0,0,0,0,0,0
10.1314,56.164,20079.7,0,162.002,0,0,0,0,428.832,0,0,20.0733,0,0,0,0,190.014,0,0,0,19094.3,136.865,0,0,0,47.6217,0,0,0,0,0,0,0
10.1373,56.164,12096.8,0,1634.35,0,0,0,0,3033.55,0,0,0,0,0,0,0,89.0766,0,0,0,7078.17,49.107,0,0,0,212.545,0,0,0,0,0,0,0
10.1431,56.164,6095.17,0,477.52,0,0,0,0,810.459,0,0,0,0,0,0,0,18.0617,0,0,0,4368.84,0,0,0,0,420.29,0,0,0,0,0,0,0
10.149,56.164,5949.29,0,203.746,0,0,0,0,314.297,0,19.1853,0,0,0,0,0,13.3971,0,0,0,5263.44,35.2118,0,0,0,100.007,0,0,0,0,0,0,0
10.1549,56.164,4499.86,0,402.983,0,0,0,0,615.497,0,47.6089,0,0,0,0,0,19.5114,0,0,0,3246.29,64.1226,0,0,0,103.846,0,0,0,0,0,0,0
10.1607,56.164,3923.25,0,452.992,0,0,0,0,382.242,0,111.152,0,0,0,0,0,34.0195,0,0,0,2601.84,82.38,0,0,80.4102,178.216,0,0,0,0,0,0,0
10.1666,56.164,3532.05,0,1169.03,0,0,0,0,137.751,0,62.6961,0,130.649,0,0,0,22.2417,0,0,0,1562.26,63.3343,0,0,250.735,133.343,0,0,0,0,0,0,0
10.1724,56.164,18802,0,2388.52,0,0,0,0,97.8948,0,25.5977,0,127.181,0,0,0,10.2646,0,0,0,11975.7,69.3757,0,0,4042.53,58.0671,0,0,0,0,0,6.79271,0
10.1783,56.164,6597.66,0,807.419,0,0,0,0,271.557,0,17.1363,23.902,157.627,0,0,0,18.8388,0,0,0,4021.86,231.272,0,0,985.528,42.367,0,0,0,0,0,20.1577,0
10.1842,56.164,17900.6,0,462.663,0,0,0,0,1021.04,0,33.7862,54.3359,279.722,0,0,0,27.1363,0,0,0,14716.2,744.293,0,0,269.996,61.3574,0,0,0,0,0,185.869,44.2154
10.19,56.164,8291.79,0,2357.02,0,0,153.811,0,801.136,0,50.0536,87.6996,340.872,0,0,0,43.2885,0,0,0,3586.23,346.201,0,0,318.213,79.622,0,0,0,0,0,75.0243,52.6285
10.1959,56.164,32021.7,0,2720.38,0,0,436.099,10.4201,4805.63,0,38.5385,83.2744,227.377,0,0,0,39.994,0,0,0,23151.4,131.514,0,0,218.487,93.2397,0,0,0,0,0,18.5108,46.8629
10.2017,56.164,29044,0,2799.45,0,0,710.582,25.9175,326.846,0,21.1684,85.0619,209.884,0,0,0,41.6568,0,0,0,24358.5,244.231,0,0,83.5898,123.454,0,0,0,0,0,13.6399,0
10.2076,56.164,20923,0,1570.68,0,0,714.715,40.4482,305.59,0,0,225.741,148.769,0,0,0,245.646,0,0,0,17215.9,207.42,0,0,57.4299,179.311,0,0,0,0,0,11.3856,0
10.2135,56.164,21407.4,0,2354.22,0,0,401.462,40.6545,596.01,0,12.2254,453.425,0,0,0,0,297.059,0,0,0,16550.2,106.711,0,0,60.4538,524.576,0,0,0,0,0,10.3491,0
10.2193,56.164,19931.4,0,940.692,0,0,0,30.109,302.489,0,32.6226,1410.55,0,0,0,0,127.304,0,0,0,16052.3,60.8897,0,0,0,955.521,0,0,0,0,0,18.9423,0
10.2252,56.164,9670.71,0,1763.21,0,0,0,14.69,1160.8,0,124.537,535.522,0,0,0,0,239.676,0,0,0,4587.57,18.5165,0,0,0,1045.67,0,0,0,0,0,180.513,0
10.0552,56.1656,4266.04,14.4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.062,0,3735.51,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1656,3689.22,3.54975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.611,0,3450.06,0,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1656,1077.23,1.44642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.293,0,821.492,0,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1656,1197.83,0.777516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.575,0,958.478,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1656,1214.43,0.479253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6282,0,1132.32,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1656,1051.68,0.203486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.6,20.8789,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1656,2079.8,0.0975296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.72,54.9814,0,0,0,0,0,0,0,0,0,0,0
10.0963,56.1656,4108.49,0.0758791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3805.95,302.466,0,0,0,0,0,0,0,0,0,0,0
10.1021,56.1656,2460.83,0,0,0,0,0,0,0,0,0,14.3261,0,0,0,0,0,0,0,0,2106.17,319.782,0,0,0,20.558,0,0,0,0,0,0,0
10.108,56.1656,2572.68,0,0,0,0,0,0,0,0,0,35.8821,0,0,0,0,0,0,0,0,2422.46,68.2714,0,0,0,46.0658,0,0,0,0,0,0,0
10.1138,56.1656,5103.69,0,0,0,0,0,0,0,0,0,191.332,0,0,0,0,0,0,0,0,4720.13,80.1147,0,0,0,112.12,0,0,0,0,0,0,0
10.1197,56.1656,6774.3,0,32.2456,0,0,0,0,71.3202,0,0,913.886,0,0,0,0,9.80429,0,0,0,5263.86,381.51,0,0,0,101.681,0,0,0,0,0,0,0
10.1256,56.1656,7368.41,0,48.8067,0,0,0,0,165.726,0,0,62.4059,0,0,0,0,30.3767,0,0,0,5876.56,1144.2,0,0,0,40.331,0,0,0,0,0,0,0
10.1314,56.1656,12068.3,0,117.097,0,0,0,0,307.206,0,0,20.2917,0,0,0,0,459.801,0,0,0,10981.2,128.861,0,0,0,53.8467,0,0,0,0,0,0,0
10.1373,56.1656,15959.1,0,586.593,0,0,0,0,738.25,0,0,0,0,0,0,0,114.936,0,0,0,14357.9,41.9231,0,0,0,119.44,0,0,0,0,0,0,0
10.1431,56.1656,10069.6,0,377.426,0,0,0,0,464.521,0,0,0,0,0,0,0,19.1293,0,0,0,9060.3,0,0,0,0,148.235,0,0,0,0,0,0,0
10.149,56.1656,13935.1,0,341.101,0,0,0,0,417.394,0,21.9844,0,0,0,0,0,15.2875,0,0,0,13007.3,45.029,0,0,0,87.0185,0,0,0,0,0,0,0
10.1549,56.1656,18720.4,0,2346.56,0,0,0,0,2292.36,0,69.63,0,0,0,0,0,30.5083,0,0,0,13716.9,106.78,0,0,0,157.66,0,0,0,0,0,0,0
10.1607,56.1656,8372.79,0,2176.73,0,0,0,0,703.467,0,483.985,0,0,0,0,0,91.5614,0,0,0,4204.1,167.805,0,0,77.6564,467.481,0,0,0,0,0,0,0
10.1666,56.1656,2870.25,0,731.341,0,0,0,0,164.557,0,110.504,0,0,0,0,0,37.7547,0,0,0,1280.13,95.6105,0,0,225.752,224.605,0,0,0,0,0,0,0
10.1724,56.1656,18297.2,0,2531.07,0,0,0,0,102.292,0,32.1612,0,0,0,0,0,12.6669,0,0,0,14006.3,77.3468,0,0,1451.61,77.5952,0,0,0,0,0,6.19212,0
10.1783,56.1656,7530.63,0,1205.19,0,0,0,0,303.245,0,18.9578,0,204.74,0,0,0,15.7256,0,0,0,4629.94,340.124,0,0,736.216,60.8317,0,0,0,0,0,15.6515,0
10.1842,56.1656,18760.5,0,2572.02,0,0,0,0,4807.87,0,36.8846,37.4391,472.756,0,0,0,35.1593,0,0,0,8392.37,1891.4,0,0,356.074,107.669,0,0,0,0,0,50.8523,0
10.19,56.1656,9773.64,0,2764.22,0,0,0,0,792.788,0,112.857,50.8722,678.445,0,0,0,82.2795,0,0,0,3967.24,492.802,0,0,680.096,112.402,0,0,0,0,0,39.6447,0
10.1959,56.1656,16363.3,0,1792.25,0,0,297.693,7.87226,915.845,0,55.0361,52.4242,340.341,0,0,0,64.672,0,0,0,12218.8,150.101,0,0,368.674,79.0131,0,0,0,0,0,20.6188,0
10.2017,56.1656,20614.3,0,1848.33,0,0,408.571,16.7835,272.01,0,22.0563,67.9474,154.836,0,0,0,38.9582,0,0,0,17401.1,123.659,0,0,164.158,77.0857,0,0,0,0,0,18.8171,0
10.2076,56.1656,18732.9,0,461.204,0,0,388.931,24.1949,408.013,0,0,270.286,0,0,0,0,115.521,0,0,0,16690.9,163.945,0,0,83.6915,114.691,0,0,0,0,0,11.5258,0
