,longitude,latitude
1019,11.350623,55.414496
1020,11.1155404,55.6822555
1021,8.208909,56.490709
1022,8.234652,56.781354
1023,9.0104847,56.668659
1024,9.3444424,56.6275673
1025,8.8981131,55.9779101
1026,9.996025,56.575183
1027,9.2073116,55.5258947
1028,9.4891412,55.9320655
1029,12.5559205,55.6677467
1030,9.519935,56.8032861
1031,12.5893067,55.6391775
1032,9.3338338,55.1342125
1033,10.1483578,56.4398705
1034,10.05505,56.448373
1035,10.0242556,56.4838276
1036,9.421292,55.048889
1037,12.5896014,55.6862882
1038,9.9680004,57.260443
1039,8.85608,56.314112
1040,11.1416838,55.3341028
1041,11.0995875,54.7907653
1042,11.130422,55.345345
1043,11.2682542,54.8111127
1044,11.429992,54.806877
1045,9.907954,55.2738198
1046,8.11927,55.6199701
1047,11.5186601,55.264317
1048,10.4623073,57.6442745
1049,11.7969113,55.4390861
1050,11.4977459,54.6684197
1051,8.4848666,55.6149594
1052,10.5826041,55.049043
1053,11.781248,55.233743
1054,10.6084728,55.0675679
1055,11.9563616,54.669224
1056,12.1361156,55.4029971
1057,11.758495,55.253
1058,11.7799935,55.2391513
1059,11.762903,55.230345
1060,11.8847462,54.7599738
1061,11.9943454,54.8043979
1062,11.959929,55.040617
1063,11.913342,55.0121112
1064,9.9971261,57.2487368
1065,10.7770657,55.3111169
1066,10.7974454,55.3231057
1067,10.059481,55.328919
1068,10.616195,55.0640275
1069,12.0787863,55.4888609
1070,12.0688712,55.4664348
1071,12.0793363,55.4884639
1072,10.4278954,55.3745005
1073,10.3898267,55.3966056
1074,10.388949,55.357589
1075,12.1779849,55.4569807
1076,12.0915105,55.6273671
1077,12.1359692,55.625857
1078,10.4108983,55.4368781
1079,10.44073,55.4067431
1080,10.4406328,55.4066898
1081,10.4410746,55.4068998
1082,10.43417,55.403358
1083,10.3362052,55.4316041
1084,9.7371403,55.5033792
1085,12.218728,55.5329504
1086,12.2684184,55.5667331
1087,10.3368894,56.5019724
1088,10.3188852,56.4669379
1089,12.348907,55.610129
1090,11.2580792,54.704947
1091,12.06156,55.631139
1092,12.0541575,55.6342702
1093,12.360966,55.612387
1094,12.343562,55.6140234
1095,12.0841037,55.6376938
1096,12.6258543,55.6248517
1097,12.195535,55.653479
1098,12.1893214,55.6546106
1099,12.1327523,55.6485194
1100,9.8305576,55.9006993
1101,12.443201,55.627352
1102,12.4844206,55.6273405
1103,12.3030108,55.6512631
1104,12.3016646,55.6517299
1105,12.4943917,55.6366733
1106,12.479213,55.64044
1107,12.3452065,55.6637245
1108,12.3527063,55.6565421
1109,12.1072267,55.7500813
1110,12.195465,55.7679879
1111,12.107198,55.7500747
1112,12.3728089,55.6738248
1113,12.338492,55.6621595
1114,12.3439819,55.7272515
1115,12.4740663,55.6533679
1116,12.156217,55.79324
1117,10.9583276,55.7332784
1118,12.4585646,55.6633645
1119,12.3564847,55.7290625
1120,12.3432751,55.7272976
1121,12.1488646,55.7369094
1122,12.4531242,55.6728441
1123,9.5296727,55.7068281
1124,12.61091,55.658884
1125,10.1900895,56.5803065
1126,10.0361636,56.0855966
1127,12.5712891,55.6763047
1128,12.546984,55.670296
1129,12.494307,55.6784724
1130,12.560938,55.693395
1131,12.5393654,55.6857027
1132,12.064302,55.8363303
1133,12.5257515,55.6839328
1134,12.5845513,55.6790454
1135,12.3536843,55.8694289
1136,12.4388386,55.8476935
1137,10.3838257,55.4074094
1138,12.4883129,55.7171788
1139,12.0641917,55.8363037
1140,9.9558832,55.9381695
1141,12.1723191,55.853495
1142,12.5076272,55.7443094
1143,12.4513589,55.7597322
1144,12.461529,55.7247738
1145,12.537863,55.673969
1146,9.7033072,55.7331193
1147,12.443137,55.7196037
1148,12.4706777,55.7125101
1149,12.5303225,55.8147789
1150,8.894417,55.8382648
1151,8.870953,56.45761
1152,9.1250748,56.5452715
1153,12.5019487,55.7406528
1154,8.3729573,55.9635372
1155,8.3123963,56.0544802
1156,8.2568079,56.1040035
1157,9.7115973,55.9044805
1158,12.3048028,56.1244822
1159,12.3084743,56.1238712
1160,12.0747056,56.0595947
1161,12.0735791,56.0594381
1162,12.237419,56.11539
1163,9.5203187,55.7259536
1164,10.7782197,55.319418
1165,12.5796033,56.0057579
1166,12.584008,56.034237
1167,9.700304,56.8468566
1168,8.9650391,56.136437
1169,9.1668808,56.1375864
1170,8.9708562,56.1285999
1171,9.364313,55.867593
1172,10.1671158,56.3648609
1173,9.2394461,55.8456423
1174,8.4550592,55.4666715
1175,12.046893,56.0170682
1176,12.19541,56.0228325
1177,12.1714622,56.095869
1178,12.0194075,55.9758669
1179,10.233,55.974486
1180,12.5700829,56.0409745
1181,12.587342,56.039175
1182,12.4943397,56.045998
1183,12.5395439,56.0753641
1184,12.5794316,56.0382289
1185,12.587717,56.040099
1186,9.421365,55.85927
1187,12.467716,55.6719534
1188,10.1548018,56.117198
1189,8.2409099,56.2655232
1190,9.3478801,55.8165561
1191,10.033621,56.030278
1192,9.434283,56.2787
1193,9.4092151,56.1946647
1194,8.6870975,56.3648861
1195,8.6488569,56.3354085
1196,8.7097174,56.3199975
1197,8.6055451,56.3155774
1198,8.6250634,56.3493177
1199,8.5815553,56.3763141
1200,8.870768,56.4846752
1201,12.2906327,55.929748
1202,10.1486748,55.974591
1203,9.5539414,56.1721841
1204,9.9530493,56.1593702
1205,10.1169935,56.1283007
1206,10.1421656,56.1223009
1207,10.1025485,56.1069158
1208,10.193752,56.117852
1209,10.1351843,56.1731022
1210,8.551514,56.53983
1211,8.4174316,56.5496876
1212,12.5369306,55.7009629
1213,10.0621293,56.2654207
1214,10.289129,56.223499
1215,9.6602843,56.3699052
1216,9.9748414,56.6467723
1217,10.376026,56.337605
1218,10.2123715,56.2030054
1219,8.3832183,56.5253697
1220,8.6318123,56.4381724
1221,8.5142863,56.4327614
1222,12.5337629,55.9942469
1223,9.0063183,56.4427557
1224,10.0498232,56.4386701
1225,10.015567,56.4858913
1226,10.014471,56.476776
1227,9.5044127,56.5001042
1228,9.0393559,56.5822983
1229,9.0283789,56.5848947
1230,8.9596082,56.5951517
1231,8.959872,56.595965
1232,9.8561405,56.5451842
1233,8.4139237,56.7508964
1234,10.6998689,54.828158
1235,9.1966311,56.5961791
1236,9.5749129,56.5284816
1237,10.726914,56.479397
1238,8.9324727,56.1530785
1239,8.76037,56.717664
1240,9.630824,56.706245
1241,8.5266656,56.8918786
1242,8.7274004,56.7641845
1243,9.126343,56.703636
1244,8.71332,56.9545956
1245,9.7710997,56.6516681
1246,9.360367,56.835504
1247,9.5709686,56.8864221
1248,8.8546438,56.793106
1249,8.860675,56.795519
1250,8.8644073,56.796033
1251,8.847365,56.7867144
1252,8.8626828,56.7996492
1253,9.8588452,56.7697178
1254,12.4430954,55.7195724
1255,10.1118386,56.8314523
1256,9.8367146,56.8929585
1257,10.2076715,56.1957292
1258,9.955725,57.032245
1259,8.7932733,56.9648809
1260,8.8553871,57.0316714
1261,10.049649,57.013749
1262,9.8541062,56.971915
1263,9.8803491,57.0049702
1264,9.7302837,57.1632079
1265,9.7323301,57.1608005
1266,9.6388696,57.1945515
1267,9.7486469,55.5019771
1268,9.9183611,57.0472201
1269,9.9314448,57.0154672
1270,9.520701,57.099321
1271,9.9068297,57.0339222
1272,9.9027888,57.0271381
1273,10.28869,56.975956
1274,10.1151705,57.3851134
1275,9.7066487,57.3442251
1276,10.0222944,57.101738
1277,10.085681,57.102376
1278,10.382288,57.322949
1279,9.96737,57.464776
1280,9.9169431,57.5589056
1281,10.284403,57.249105
1282,10.514325,57.4269406
1283,10.1970905,57.5388305
1284,10.5332048,57.4369967
1285,10.4773077,57.4820468
1286,15.1405982,55.1358407
1287,12.3895143,55.3115535
1288,10.3576747,55.3946639
1289,9.44189,55.208049
1290,12.1088592,55.4653078
1291,10.592291,57.7275202
1292,11.2760858,55.2560282
1293,10.7716411,56.3480048
1294,8.9794284,56.1088755
1295,9.9433322,57.0247772
1296,9.9850557,57.4635417
1297,12.5467113,55.6976558
1298,12.5308991,55.680145
1299,9.6575359,56.375449
1300,12.4544071,55.6712955
1301,9.0186009,55.4892966
1302,12.5423641,55.6984082
1303,12.5357492,55.7147895
1304,10.6868643,56.4397212
1305,9.0154785,56.2047939
1306,8.9174994,55.8325087
1307,11.6922772,55.3528245
1308,10.0237969,57.5134893
1309,12.1207788,55.2566491
1310,12.0219305,55.2591811
1311,11.3010485,55.7129809
1312,12.390494,55.3095113
1313,10.3431319,55.3654823
1314,10.2485678,55.322737
1315,10.6909895,55.0902848
1316,10.9203613,55.1333517
1317,12.168739,55.2181092
1318,11.2794587,55.6531734
1319,9.5041066,56.9501662
1320,9.426655,56.840667
1321,9.981364,56.767443
1322,9.587925,55.846097
1323,10.5033047,57.3327627
1324,10.5284214,57.4539513
1325,10.294055,57.159856
1326,8.5787891,56.4914178
1327,8.5933389,56.491178
1328,8.7675682,56.1978728
1329,10.003828,55.893799
1330,11.8661656,55.5142945
1331,12.1759582,55.5954543
1332,8.416822,55.588305
1333,8.5731887,55.665718
1334,8.5322077,55.7246524
1335,8.492034,55.802371
1336,8.767211,56.201165
1337,8.930038,56.330591
1338,9.33568,56.690194
1339,9.485718,55.355795
1340,9.4971792,55.2507849
1341,9.5492467,56.1804173
1342,9.8663694,55.8596723
1343,9.332395,56.508003
1344,9.3902717,56.4436448
1345,9.7353482,57.1598271
1346,9.502403,56.352332
1347,9.653769,56.3759464
1348,9.7489902,56.4991932
1349,10.038182,56.446112
1350,10.0299228,56.4709768
1351,12.1680914,55.454018
1352,11.5032434,55.6489923
1353,11.6992649,55.7066351
1354,11.7153403,55.7146307
1355,12.0352019,55.4609628
1356,9.866041,54.9896441
1357,11.9562882,55.3283972
1358,10.0010716,56.1445128
1359,11.6003341,55.9098956
1360,11.0559763,55.7007228
1361,12.0787999,55.6407443
1362,11.9009829,55.707994
1363,10.2009853,55.3236959
1364,12.432425,55.8272205
1365,12.1870654,55.4925175
1366,12.1111698,55.4669048
1367,12.0351456,55.4609943
1368,8.5176724,55.9074558
1369,8.3433354,55.7202967
1370,9.566486,55.612501
1371,10.1323883,56.5875804
1372,10.0632978,56.6771877
1373,12.5635663,55.7098839
1374,9.9495434,57.1960021
1375,10.1516253,57.2119737
1376,10.2341133,56.2378134
1377,10.3827098,55.3944724
1378,8.713267,55.3958052
1379,12.2691157,55.5668346
1380,12.2691532,55.5668896
1381,10.2713938,56.8041309
1382,9.6404065,56.9844984
1383,9.2286867,56.8974685
1384,9.487162,57.089358
1385,9.6774603,57.2242455
1386,9.9412354,57.3531291
1387,10.299669,57.410032
1388,10.49701,57.4449123
1389,10.500619,57.494324
1390,11.941458,55.982697
1391,11.6379248,54.7976116
1392,11.1446132,55.3294258
1393,11.1484283,55.6914973
1394,10.2720693,55.418471
1395,12.3390331,55.670305
1396,9.806508,57.1464622
1397,11.8664734,54.7828213
1398,11.8742719,54.7645129
1399,11.496202,54.7759609
1400,9.9384071,57.0473529
1401,10.1279536,56.5008374
1402,10.3354263,56.4637579
1403,10.1356437,56.0911248
1404,8.8231292,55.5547967
1405,10.2215341,56.9677313
1406,10.1298286,57.0662276
1407,10.0456126,57.0130857
1408,10.8673929,56.4600973
1409,10.588658,56.5066545
1410,12.551683,55.649402
1411,9.9491969,57.0414519
1412,12.4836806,55.6823976
1413,10.5170956,54.8558529
1414,12.6230551,55.664118
1415,12.6072789,55.6684961
1416,12.5078521,55.7676335
1417,12.5077629,55.7675042
1418,10.1018874,57.0003341
1419,11.8510413,55.9648458
1420,8.957082,56.744147
1421,8.808999,56.6454
1422,9.6935645,55.804061
1423,10.5921695,55.0642095
1424,9.6251308,55.5376127
1425,8.9900182,56.7012964
1426,9.3429125,56.7719221
1427,8.5816569,56.3758975
1428,8.8154063,55.653068
1429,11.865125,54.7673278
1430,11.9115662,55.0116526
1431,11.9216654,54.8866437
1432,12.5183937,55.7502299
1433,12.5005161,55.6509454
1434,12.5301675,55.8142319
1435,9.1372638,55.9443493
1436,10.0104315,55.7089295
1437,12.535744,55.7012426
1438,12.5807227,55.6793466
1439,10.0807744,55.8260554
1440,10.2230152,56.1642605
1441,8.9223777,55.7592871
1442,8.9227585,55.7591003
1443,12.6374196,55.6457642
1444,12.4775076,55.7281629
1445,10.2604849,54.9411038
1446,9.6115393,56.1391907
1447,9.4655571,55.4874043
1448,9.7954756,56.6411089
1449,12.580561,55.6306886
1450,12.6176941,55.637751
1451,9.6569623,56.3764118
1452,8.4929012,55.480017
1453,10.4332152,55.3784363
1454,10.3571245,55.375086
1455,10.123727,56.1851856
1456,12.5232667,55.7075389
1457,12.5623807,55.7225128
1458,9.1249301,57.1030365
1459,12.5099437,55.6536633
1460,10.1411936,56.1624096
1461,9.011258,56.4081254
1462,12.5989964,55.6398352
1463,9.5417172,56.1850662
1464,9.8824784,55.8676286
1465,10.082889,56.0445461
1466,12.5432531,55.6761999
1467,11.4437668,55.3576812
1468,12.4571389,56.090077
1469,12.2400972,56.1166178
1470,12.4722776,55.795015
1471,11.727016,55.706241
1472,11.3539391,55.4023821
1473,9.9965514,57.4487875
1474,12.60522,55.66473
1475,12.5517063,55.6844834
1476,11.3760235,54.6520499
1477,12.6093214,55.6557841
1478,10.549796,57.7297663
1479,8.6933082,55.4811699
1480,12.4338648,55.675762
1481,10.1964669,56.1564363
1482,9.77497,57.337575
1483,10.4982629,57.4455841
1484,10.5196398,57.4340118
1485,12.0907643,55.648797
1486,12.4126133,55.6810046
1487,9.7639082,55.5628596
1488,10.7159193,54.9360386
1489,12.66129,55.5949759
1490,10.4901641,57.2120946
1491,8.2668414,56.0783904
1492,10.1486092,55.9746173
1493,10.0879554,56.2376807
1494,9.2193568,55.0760795
1495,8.138624,56.5736129
1496,9.5473474,55.7625236
1497,9.6422845,55.7476861
1498,12.4933427,55.6348585
1499,9.4736152,55.5037224
1500,12.5805973,55.6306797
1501,12.565213,55.6734012
1502,12.5652231,55.6733566
1503,8.28275,55.8483382
1504,10.1619213,56.1678782
1505,12.5210978,55.6810573
1506,11.373925,55.5412414
1507,12.5692683,55.6839116
1508,9.4047744,55.0331838
1509,9.4001503,56.4668019
1510,9.9090137,56.4853807
1511,9.55461,56.43988
1512,10.200874,55.3236149
1513,10.1469625,56.1541699
1514,9.0689753,56.6876253
1515,9.8546711,55.8587666
1516,10.250004,55.4815939
1517,9.4078979,55.9441379
1518,9.8723953,57.1496539
1519,9.991522,57.4744458
1520,9.9488322,57.0415339
1521,8.8602845,56.7952151
1522,10.8285392,54.9312832
1523,8.1765772,56.6156058
1524,10.2034707,56.1533107
1525,10.3147577,56.2761849
1526,8.2775438,56.0874268
1527,12.5321643,55.6932199
1528,8.4190249,56.7532037
1529,8.6236855,56.8826322
1530,10.2601128,54.9412339
1531,12.5867124,55.706376
1532,9.5368328,55.7128492
1533,9.5564017,54.895634
1534,9.962197,57.1277165
1535,10.0354617,56.4641879
1536,9.9404266,57.0457767
1537,12.5462154,55.7022142
1538,12.5774947,55.7204725
1539,12.5799724,55.7010598
1540,8.3636557,55.5349149
1541,9.39799421111111,54.938756233333336
1542,9.702422147058824,54.9497656
1543,10.620876114999998,55.07306027499999
1544,10.62138124,55.086361844
1545,9.755446926086956,56.0938187826087
1546,12.593505671428572,55.707950685714295
1547,8.133541372222219,55.555356572222216
1548,12.418649269230768,55.69665475384616
1549,12.355246471428574,55.65545195714286
1550,12.35354836,55.60495136
1551,10.515939371428573,56.14432252857143
1552,10.431970096666667,55.37792151333335
1553,8.116538295238096,56.11862166190477
1554,9.977773264864863,57.08876842972973
1555,12.6730706,55.59410212
1556,12.226882181818183,55.57157335454545
1557,12.303022385714286,55.6504976
1558,12.093278454545455,55.5683851
1559,12.61609188,55.64119982
1560,12.61575645882353,55.64172872352941
1561,12.386374055555557,55.733613166666665
1562,8.3860461,55.43868372857144
1563,9.581433397142856,55.72398533428572
1564,9.955160036363637,56.11733967272728
1565,9.932694564285717,56.0334447357143
1566,12.52131224,55.70161586
1567,12.32949022,55.866195960000006
1568,12.354025506250002,55.8692664125
1569,8.769882399999998,55.33396791666667
1570,12.586480279999998,55.61876258666668
1571,9.99305192,57.01791473000001
1572,9.832404515384615,55.83607641538461
1573,10.164426100000002,56.15574149333334
1574,8.445868066666668,55.46613778333333
1575,9.4957004875,56.1716119875
1576,10.38794427777778,55.35600987777778
1577,9.92489437826087,57.0474149
1578,10.02475301818182,56.48242772727272
1579,10.009291723076926,57.03436403846153
1580,9.953375244444445,57.03731153333334
1581,9.966451116666668,57.04328019999999
1582,10.06022238888889,56.42730673333334
1583,10.398194211111113,55.35838079999999
1584,10.10716979090909,56.18815108181818
1585,10.18618146,56.142638520000006
1586,10.1865555,56.14309406
1587,12.495222445454546,55.74189936363637
1588,9.824205533333334,55.847532458333326
1589,10.030128533333333,56.46490805
1590,10.376267373809522,55.39482309285714
1591,9.938543294117649,57.04154803529412
1592,12.28204338,56.06354446
1593,8.4805051,55.62495886500001
1594,8.768878427272728,55.33163127272727
1595,8.77155397857143,55.331351142857145
1596,11.985035157142857,55.850079992857154
1597,11.985449242857143,55.850897100000005
1598,9.10110159130435,55.47114605652173
1599,9.10891751818182,55.73348692727273
1600,8.763131337499999,55.1591190125
1601,8.7693741,55.15849179000001
1602,9.434399250000002,56.44925905
1603,11.98425141875,55.854917462500005
1604,9.861979711111111,56.25730928888888
1605,9.865757683333332,56.25535949166666
1606,9.86363682,56.25442743999999
1607,11.29616693846154,55.25291676153847
1608,9.218350084615384,55.7134946
1609,12.281839327272728,56.062876054545455
1610,9.968203746666664,57.58111498666666
1611,11.4865077,54.77656494444445
1612,8.584406573333334,55.46290896000001
1613,9.052099342857144,55.2940087
1614,14.70623768181818,55.11224818181818
1615,10.922694149999998,57.2935099375
1616,11.1492452625,54.832005237500006
1617,11.544074166666665,56.70260128888889
1618,9.945490166666668,57.06940195333334
1619,9.944803590909087,57.06889745454546
1620,8.854932547826087,54.93897680000001
1621,8.855080414285714,54.93990904285714
1622,10.43560088888889,55.39277114444445
1623,9.06529451,55.36728696
1624,9.876127453846154,54.95013143846153
1625,10.085359633333333,56.045449222222224
1626,9.135453155555556,55.46709515555556
1627,9.87710078,55.46036904
1628,10.205497983333332,56.10688221666667
1629,8.620151948000002,56.35576195600001
1630,9.13659885,55.47704443181818
1631,9.139959135294117,55.47848942941177
1632,11.92120728,54.71119826
1633,10.185084181818182,56.170090009090906
1634,10.115822854545456,56.8857526
1635,14.971974937500002,55.20963232500001
1636,12.19966028,56.02018778
1637,12.199031257142858,56.01940962857143
1638,9.1534406,55.41973271153847
1639,9.498683108333331,55.25049934166666
1640,9.50016504,55.25241268
1641,9.894649425714285,57.01480200285714
1642,9.018445800000002,55.48102726363636
1643,12.635400577777778,55.58301242222223
1644,9.018724015384617,56.80655986923076
1645,9.0164038,55.481955257142864
1646,9.523468475,56.18947585
1647,11.301892477777775,55.254548088888896
1648,10.25320456363636,55.09368708181818
1649,10.2494868,55.09326678888888
1650,11.869780446153849,54.77111334615385
1651,9.164243886363636,56.30667426363636
1652,10.1741283,56.113428295238094
1653,11.99052398,56.00853642
1654,8.482799299009905,55.6232072257426
1655,9.137116645454547,55.57004090454545
1656,14.833915944999998,55.24832940000001
1657,12.3799146,55.25720266666667
1658,12.295402,55.274159
1659,12.227135333333331,55.35240844444444
1660,10.612356214285716,54.90384212857143
1661,12.390615363636362,55.305389363636365
1662,12.281645811111112,55.38309145555556
1663,12.388516333333335,55.31116441666666
1664,12.242132315789476,55.4164682631579
1665,12.246671294117649,55.32869011764706
1666,9.113114276470588,55.7298186
1667,9.23298377777778,55.8444186
1668,9.626682266666666,55.537788122222224
1669,9.459630666666667,55.502941533333335
1670,9.206463461538464,55.35632846153846
1671,9.487801461538462,55.35544507692308
1672,9.42622369230769,55.58964646153846
1673,9.47196511111111,55.47052244444444
1674,9.308519333333331,55.61998175
1675,9.469337311111111,55.475023333333326
1676,9.475145140000002,55.45672732666666
1677,9.204702507692309,55.35638848461539
1678,9.468472866666666,55.47718644444444
1679,9.556132692307692,55.464469538461536
1680,9.489542777777778,55.56461444444444
1681,9.578437292857142,55.38318785714287
1682,9.459675,55.51919925
1683,9.448145775,55.4868694
1684,9.310148153846155,55.32138138461539
1685,9.30370586111111,55.618809600000006
1686,9.52907628095238,55.40430216666668
1687,9.563610153846152,55.32318884615384
1688,9.491153649999998,55.47888155
1689,9.530479783333334,55.512992
1690,9.298750631818182,55.48023722272728
1691,9.63411515,55.51943305
1692,9.469653666666668,55.471587166666666
1693,9.508019216666666,55.50730081666666
1694,9.2875749,55.42574019999999
1695,9.362749178571429,54.82539516428572
1696,9.362687282608697,54.82603420434783
1697,12.019026811111113,55.63344577777778
1698,12.602704742105264,55.67788613157896
1699,10.530586816666666,57.43912542222223
1700,9.74468972,55.61504653000001
1701,9.48306669310345,55.25515045172414
1702,12.334602571428569,55.93080566428572
1703,12.34649006,55.93000296
1704,9.72178700714286,55.56839905714286
1705,9.75313463,55.57859062
1706,10.02593022857143,56.4808496
1707,9.661119215789476,54.98777588947368
1708,9.649445836363636,55.6413231
1709,9.65235663,55.64093766
1710,9.651764416666667,55.64091813333334
1711,12.213554018181815,56.0856974
1712,9.720532577777778,55.56976101111111
1713,9.719059788888888,55.56997971111112
1714,9.673752217391304,54.88906378260869
1715,8.488739987499999,55.4779421875
1716,9.67128576,55.65879172
1717,12.114166544444444,55.54390028888889
1718,12.114946642307691,55.54415951923077
1719,8.547376954545456,55.14304238181818
1720,9.554270786666669,55.68700336000001
1721,9.552794544444446,55.68792127777778
1722,11.760376407142855,55.23291947142858
1723,10.30790827,56.99655206999999
1724,10.371094545454548,57.05652596363636
1725,10.3932006875,55.4048622375
1726,10.410799699999998,55.39357779999999
1727,10.40774921818182,55.39202736363636
1728,9.89650800909091,57.013209636363634
1729,11.567332263636365,55.441072600000005
1730,8.45296998,55.50114546
1731,8.454210955555554,55.50205002222222
1732,12.448160677777777,54.99647005555556
1733,9.68194676923077,54.91994031538461
1734,10.037641266666668,56.212151122222224
1735,9.853380944444446,55.86125629444444
1736,9.82864213333333,55.85094316666666
1737,9.916439052631578,55.86332825789473
1738,8.688114515384614,55.4666224076923
1739,8.6961600875,55.46531935
1740,8.710866863636362,55.46877151818182
1741,9.00513113,56.13573365999999
1742,10.200164000000004,56.17680440000001
1743,9.929621833333334,56.99591839166667
1744,9.92735107,57.00886966
1745,8.993804979999998,56.01424728
1746,9.72644501818182,55.56251502727272
1747,9.85182002222222,55.857946948888895
1748,9.79315382,55.040807740000005
1749,9.72660036,54.91327124000001
1750,9.255391038461536,54.93644045384615
1751,12.320806244444444,55.78702544444445
1752,9.71835234,55.53609098
1753,9.717276371428571,55.53644858571428
1754,8.519754564705883,55.91584612941177
1755,8.49355122,55.145481960000005
1756,11.600202826315789,55.90992731578947
1757,9.759019683333332,55.49863166666666
1758,9.9357579,57.03702817999999
1759,10.61399724516129,55.06389952580644
1760,10.5854309,55.06065708571429
1761,8.582935689999998,56.48730492
1762,9.419718125,55.045986662500006
1763,12.28120705,55.6537752375
1764,10.426391042857144,55.3984184
1765,10.408861200000002,55.41011561428571
1766,10.27408058,55.42046964
1767,10.49345542,56.243002880000006
1768,10.34719443846154,55.39447529230769
1769,10.3400798,55.3985288
1770,9.60789982857143,55.71903992857142
1771,10.272697526666668,55.41889616666667
1772,9.71791014285714,55.53506528571428
1773,11.003769,57.25424354166668
1774,12.601350099999998,55.63002472727272
1775,10.27299902,55.41923197999999
1776,8.372578116666666,55.62427986666668
1777,9.741284931578948,57.001849542105255
1778,9.44088744,54.89307682
1779,11.2291839,55.53854952352942
1780,9.58899427777778,54.911702488888885
1781,14.802313646153843,55.17189871538461
1782,10.340804658333331,55.35702140833334
1783,9.9941868,57.46520929999999
1784,8.981105880000001,55.35411383999999
1785,9.9428256,57.02910346666667
1786,12.013087414285716,55.8210803
1787,10.08875250909091,55.56473527272727
1788,10.463448566666669,55.36866783333333
1789,12.32157498888889,55.93306384444444
1790,9.903594488888888,57.069283122222224
1791,10.44508214,55.42254792
1792,8.698470514285715,55.466806442857134
1793,12.53889634285714,55.670442971428585
1794,10.24482612,55.48449904
1795,10.454430557142857,55.42516545714285
1796,9.743389808333331,55.5694134
1797,10.10510592647059,56.18273630735296
1798,12.603949425806452,55.65681172258064
1799,12.445834366666666,55.71837715555556
1800,12.25434186,55.68123458
1801,9.70957191111111,55.56999315555554
1802,10.36708805,55.41499358
1803,10.167643533333331,55.89373936
1804,9.979451817647057,54.9864307647059
1805,12.40983233076923,55.72569641153847
1806,12.52184416153846,55.681723761538464
1807,11.187318978571428,54.76073279999999
1808,12.319350981818182,55.9331579909091
1809,9.862040815384615,57.118062930769234
1810,8.531451300000002,56.84549220769231
1811,12.14827216,55.90914407
1812,8.320921260000002,56.2712294
1813,9.538736515384617,55.70667849230769
1814,9.935983622222222,57.03631917777778
1815,10.382163266666666,57.19747266666668
1816,11.854080430769232,54.75905631538463
1817,9.700938501851851,55.7686239111111
1818,9.702113327272729,55.76852587272728
1819,8.673976415384617,57.02167617692308
1820,8.37470009,56.94996993
1821,12.28774682857143,55.730901714285714
1822,9.551897536363636,55.688168790909096
1823,10.365613129999998,55.39382313
1824,8.59204996,56.48324907999999
1825,10.118954122222222,56.08532753333333
1826,8.695478517647059,54.96493647058824
1827,8.601993218181818,55.71612374545455
1828,12.40168447142857,55.71928881428572
1829,12.412393663636363,55.717336327272726
1830,14.915965514285714,55.07004947142857
1831,12.057827230769233,55.83614596923076
1832,12.357879590909093,55.64740790909091
1833,8.504380855555556,56.92752948888889
1834,12.472244742857145,55.74069818571429
1835,12.40777735,55.6973301125
1836,10.058420485714288,56.8127316
1837,12.292779246666669,55.92890674
1838,11.868760342857144,54.76305952857144
1839,8.537312028571428,55.27375954285714
1840,9.145753145454544,56.1369062090909
1841,9.144102579999998,56.13903036000001
1842,9.1652329,56.131894977777776
1843,10.344025854545457,55.36542117272728
1844,9.973339645454546,55.39904030909091
1845,10.19429094,56.037383646666655
1846,10.19135274,56.03818742
1847,12.07276711875,55.92361661875
1848,8.781812870588237,55.35158460588236
1849,8.780757257142858,55.35170614285715
1850,12.459772244444444,55.73522802222222
1851,11.953222518181816,55.79501131818181
1852,8.277858546153848,55.62478265384615
1853,10.20622976,56.1043311
1854,9.484521614285716,55.2459065
1855,10.050299372727272,55.38070748181817
1856,12.115415344444443,56.015808477777774
1857,9.0648203,55.193060566666674
1858,9.065821491666664,55.18949079166666
1859,11.355550268,55.39024788000002
1860,11.352912582352944,55.40261625294118
1861,12.281672516666664,54.98149659444445
1862,11.68145486,55.35804485999999
1863,12.39762595,55.7489176125
1864,10.787109438461538,55.31016048461538
1865,10.79078615,55.3170402875
1866,10.806875927272726,55.30938251818182
1867,14.803714437500002,55.27742596875
1868,10.78903508,55.30993572
1869,10.678937128571429,56.20223305714286
1870,10.77120754736842,55.309997389473686
1871,10.7924081375,55.31760475
1872,10.182709728571428,56.19959671428571
1873,10.489602645454545,55.23685671818182
1874,9.923242083333331,57.27497676666666
1875,10.550024293333331,55.45214539333333
1876,10.090800844444445,56.44852361111111
1877,10.066902133333333,56.472710733333344
1878,12.285713825,56.06529255499999
1879,9.44782488888889,56.46272013333332
1880,9.900351573333332,55.26999621333334
1881,8.7971798,56.26662634444444
1882,12.428967766666666,55.83124403333333
1883,9.609810137499998,55.97191833750001
1884,8.4581923875,55.46452814999999
1885,8.447495693750001,55.4775286375
1886,10.51377220909091,57.42765625454544
1887,10.52359006,57.4476561
1888,12.075406814285715,55.821175971428566
1889,12.03404322,55.9487896
1890,10.2373765,55.098411414285714
1891,10.907765876923078,56.41139246153846
1892,12.319716585714286,55.58575281428572
1893,9.04454771904762,56.14718719523809
1894,8.97808524,56.10777308
1895,8.8974453,56.13254573076924
