longitude,latitude,gravity,Score1,Score2,Score3,Score4,Score5,Score6,Score7,Score8,Score9,Score10,Score11,Score12,Score13,Score14,Score15,Score16,Score17,Score18,Score19,Score20,Score21,Score22,Score23,Score24,Score25,Score26,Score27
10.1495,55.975,19.0693,0,0.257009,0.00102877,0,0,0,0,0,0.0183249,0.494754,0,0.00918266,0.0176661,0.0121353,0,0,15.5926,0.0182471,0.271919,0,2.37641,0,0,0,0,0,0
10.1361,56.1535,19.2001,0,0.129831,0,0,0,1.52803,0,0,0,0,0,0,0.130052,0,0,0,15.9274,0.0135742,0,0,1.3838,0,0.0873863,0,0,0,0
8.77031,55.3332,18.0058,0,0.343774,0,0,0.0255871,0.87816,0,0,0.016574,0,0,0,0.0762612,0,0,0,14.9048,0.00170283,0.0256737,0,1.70667,0.00235054,0,0,0,0.0242939,0
8.24257,56.0921,25.4346,0,2.52066,0.00101283,0.201707,0,0,0,0.341647,0.0202888,2.13158,0.0390139,0,0,0,0,0,18.1663,0.0294146,0.108554,0,1.8744,0,0,0,0,0,0
8.43433,55.4718,14.751,0,1.56868,0,0.500194,0.0318429,0.106464,0,0.266533,0,0,0,0,0.152601,0,0,0,11.742,0.0042178,0.0462381,0,0.332144,0,0,0,0,0,0
10.222,56.1605,3.99261,0,0.126832,0.000363807,0.0967336,0.164154,0.365781,0,0.0241969,0.077448,0,0,0.000382861,0.0325452,0,0,0,2.94001,0.00243372,0.0279564,0,0.0969591,0,0,0,0,0.0368199,0
9.87932,57.0048,18.6069,0,0.144651,0.000338346,0,0,0,0,0,0,3.9669,0,0,0,0,0,0.00839406,13.0945,0,0.0788072,0,1.31331,0,0,0,0,0,0
12.4497,55.7202,14.5052,0,1.82225,0.00229632,0,0,0.114915,0,0,0.00785709,1.71489,0,0.000491011,0.107951,0,0.816202,0.191647,3.60238,0.0262549,0.0604873,0,0.443943,0,0,0,5.58499,0.00866287,0
9.41918,55.0462,21.3243,0,0.131425,0.00891484,0,0,1.80795,0,0,0.0320838,0,0,0,0.0312023,0,0,0,17.4952,0.0326759,0.441218,0,1.27757,0,0.0660268,0,0,0,0
12.5909,55.6427,17.8543,0,2.16756,0,0,0,0.0821647,0.00228016,0,0.00845433,0,0.0625963,0,0,0,0,0.00125327,9.11878,0,0.00749646,0,0.11539,0.00265636,0.045243,0,6.24045,0,0
12.4749,55.9065,17.7955,0,0,0,0,0,0,0,0,0.104131,0.663078,0,0,0.821018,0,3.54989,0,10.5559,0.0243679,0.00924551,0,1.8706,0,0.0491853,0,0.138508,0.00961812,0
12.562,55.6765,19.0583,0,2.86624,0.0162514,0.167974,0.0756421,0.4768,0,0.012374,0.39484,1.95012,0,0.0456757,0.219676,0,0,0,4.70904,0.0262907,0.35151,0,1.48242,0.00176404,0,0,5.48279,0.778918,0
12.4397,55.7285,20.953,0,2.53133,0,0,0,2.16766,0,0,0.230568,0,0.035485,0.00131567,0.0417495,0,0.137042,0.0226689,13.058,0.0233682,0.0163858,0,0.0821172,0,0,0,2.54979,0.0555294,0
12.0652,55.8478,6.22159,0,0.170309,0,0,0,0.0897264,0,0,0,0.129297,0,0,0.0585272,0,0,0,1.42667,0,0.0051115,0,1.17147,0,0,0,3.17047,0,0
10.1894,56.1703,22.8936,0,1.85834,0,0,0,1.17324,0,0.185952,0,7.19368,0,0,0.145375,0,0,0,10.7883,0.0218,0.24088,0,1.26789,0,0,0,0,0.0181272,0
11.789,55.4532,31.5477,0,0,0.00891484,0,0,0,0.0165626,0,0,9.81613,0.0484074,0,0.0103307,0,1.27234,0.00264382,18.8684,0.00229849,0.237703,0,1.26396,0,0,0,0,0,0
10.8051,55.3096,17.8335,0,0.0848457,0.000112341,0.271407,0,0.218603,0,0,0,9.96542,0,0.000498784,0,0.00737774,0.662379,0.0282673,5.35149,0.00426614,0.0111348,0,0.93866,0,0,0,0.289073,0,0
12.5404,55.7113,14.0559,0,1.98007,0,0,0.0315378,6.17459,0,0.0468981,0,0,0.0587056,0,0.0150325,0,0,0.00383376,2.8867,0.00899375,0.0186102,0,0.125866,0.00292994,0.0583488,0,2.64374,0,0
9.75905,55.4966,20.4357,0,2.88231,0,0,0,0,0,0,0,0,0,0,0.121944,0,0,0.00367759,17.3952,0,0.00375322,0,0.0288162,0,0,0,0,0,0
9.69435,56.7829,26.865,0,0,0,0,0,0,0,0,0,8.25945,0,0,0,0,4.3335,0.137539,14.119,0.00152492,0,0,0.014038,0,0,0,0,0,0
10.132,56.1132,4.41675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295938,4.35392,0,0,0,0,0,0.0598641,0,0,0,0
9.57014,55.7226,18.3391,0,0.131657,0,0,0,0.0741286,0,0,0,8.52655,0,0,0.012682,0,1.10844,0.104124,8.32307,0.0126959,0,0,0.0457876,0,0,0,0,0,0
12.6203,55.6546,18.2341,0,0.880135,0,0,0,0,0,0.0504081,0.028177,0.263222,0.626985,0.00045676,0.00518123,0,0,0,7.79479,0.0651206,0.0411869,0,0.23843,0,0.119144,0,8.1114,0.00950454,0
10.1036,56.1828,22.5458,0,0.0273378,0,0,0,0.222148,0,0,0,8.43884,0,0,0,0,0,0.00907082,11.4378,0,0.112476,0,2.19663,0,0,0,0.1015,0,0
12.4627,55.6925,12.6447,0,0.930103,0,0,0.0265907,0,0,0.286801,0.0131079,0,0,0,0.226255,0,0,0.0156041,9.97214,0.00155434,0.183444,0,0.089842,0,0,0,0.899225,0,0
9.33597,55.0732,16.1679,0,0.261279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017908,14.0737,0.0909033,0.0443351,0,1.6959,0,0,0,0,0,0
12.3891,55.7318,17.6651,0,0,0,0.0642329,0.0592311,0,0,0,0,0,0,0,0.0383338,0,0,0,15.4291,0.00141628,0.0426546,0,0.173074,0,0,0,1.85712,0,0
9.99318,57.0183,13.7666,0,0.0581252,0,0,0.0319367,0,0,0,0,0,0,0,0,0,0,0.00288494,13.6614,0,0,0,0.0121867,0,0,0,0,0,0
10.3768,55.3943,23.15,0,0.505751,0.00119715,0,0.130196,0.165424,0,0.167572,0.182182,0.501285,0.105216,0,0.0329725,0,0,0,15.3139,0.0147497,0.25614,0,1.90498,0.00227113,0,0,3.57163,0.294529,0
9.76777,55.5098,27.6349,0,0.0262242,0,0,0,0,0,0,0,9.41754,0,0,0,0,0.764657,0.0528772,17.3571,0.0164159,0,0,0,0,0,0,0,0,0
9.93466,57.0367,18.6643,0,1.67851,0,5.04404,0,0,0,0,0,0,0,0,0.51105,0,0.0914336,0.00373316,10.6034,0.00449067,0.00400356,0,0.372327,0,0.112786,0,0.230156,0.00833357,0
12.5753,55.6268,25.9327,0,0.410977,0.000781106,0.204613,0.0539599,0,0,0,0,5.85574,0,0.010005,0.0412914,0.0784814,4.85779,0.0820986,10.604,0,0.0310598,0,0.0937769,0,0.44711,0,3.15172,0.00934395,0
11.9882,54.9487,13.8122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00423,0.0245474,12.7834,0,0,0,0,0,0,0,0,0,0
12.3552,55.6146,18.5491,0,0.058958,0,0,0.129811,0.357784,0,0,0,0,0,0,0.51105,0,0.132383,0.0131034,15.8323,0.0232067,0.193023,0,1.29751,0,0,0,0,0,0
12.1574,55.4867,20.6149,0,0,0,0,3.61173,0,0,0,0,0.603876,0,0,0,0,1.05951,0.199799,15.14,0,0,0,0,0,0,0,0,0,0
9.80563,54.9295,16.887,0,0.038588,0,0,0,0,0,0,0,0.381288,0,0,0,0,0,0.0396245,15.9183,0.0150564,0.225165,0,0.0287449,0,0.240171,0,0,0,0
10.2522,56.15,9.92963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92963,0,0,0,0,0,0,0,0,0,0
10.5104,57.3893,5.60165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888777,0.00281194,5.50996,0,0,0,0,0,0,0,0,0,0
12.5866,55.6661,30.1954,0,1.19484,0,5.04404,0,0.284028,0,0.0505946,0.0831464,0,0,0.0254898,0.558377,0,0,0,17.6465,0.00776096,0.198105,0,0.211554,0,0.0590752,0,4.81453,0.0173241,0
11.0912,55.6787,22.677,0,0.138212,0.00440897,0,0,6.31912,0,0,0.0999806,0,0,0,0.0126607,0,0,0,14.5467,0.0042692,0.137605,0,1.414,0,0,0,0,0,0
9.97839,56.0681,31.4649,0,0,0,0,0,0,0,0,0,8.43884,0,0,0,0,7.75064,0.0103379,15.265,0,0,0,0,0,0,0,0,0,0
8.14186,55.5556,16.3013,0,0.055329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0001,0.0302773,0.0255224,0,1.1901,0,0,0,0,0,0
11.8736,54.7675,21.6341,0,1.82001,0.000174088,0.770592,0,0.574876,0,0,0,2.46108,0,0,0.0337533,0,0,0,15.2811,0.0134431,0.286157,0,0.161489,0,0,0,0.17809,0.0533457,0
10.8403,55.2973,8.63387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.601,0.166523,5.86635,0,0,0,0,0,0,0,0,0,0
10.8049,55.3094,17.4677,0,0.088046,0.00011286,0.277563,0,0.221755,0,0,0,9.9556,0,0.000485153,0,0.00707107,0.617238,0.0261602,5.16968,0.00435221,0.0117608,0,0.819411,0,0,0,0.268421,0,0
10.6789,56.2027,20.1469,0,0.801629,0,0,0,1.0694,0,0,0,0,0,0,0,0,0,0,16.6653,0.00200123,0.209748,0,1.36838,0,0,0,0,0.0304646,0
12.3352,55.6581,5.80064,0,0,0,0,0,0.0690925,0,0,0,0,0,0,0,0,0,0.021145,4.54724,0.00143714,0.016497,0,0.116899,0,0,0,1.02833,0,0
8.59171,56.4933,13.6758,0,1.45762,0.00124949,0,0,0.326668,0,0,0,0.125247,0,0,0,0,0,0,11.0822,0.00533511,0.261889,0,0.415588,0,0,0,0,0,0
12.46,55.6456,33.3196,0,0.0934772,0,0,0,0,0,0,0.0239984,8.43884,0.0220679,0,0,0,0.813134,0.0585421,12.9427,0.00516238,0.220597,0,1.56399,0,0,0,9.09462,0.0424544,0
9.54478,55.709,14.364,0,2.94398,0.000119664,3.82776,0,0.067878,0,0,0,0,0.0147642,0.000892886,0.0242776,0.0038465,0,0.0046847,6.79946,0.0112936,0.0223629,0,0.63376,0,0,0,0,0.00894978,0
9.3663,55.065,21.3432,0,0,0,0,0,0,0,0,0,0.827693,0,0,0,0,2.95848,0.0939754,17.3551,0.107951,0,0,0,0,0,0,0,0,0
9.6951,56.7841,28.8653,0,0,0,0,0,0,0,0,0,13.5573,0,0,0,0,2.53844,0.112245,12.6411,0.00157968,0,0,0.014668,0,0,0,0,0,0
11.7857,55.2527,16.461,0,0,0,0,0,0,0,0,0,3.33612,0,0,0,0,0,0.001893,12.7057,0,0.0162632,0,0.401028,0,0,0,0,0,0
12.5351,55.6639,26.1075,0,1.68569,0,0.130993,2.4983,0.4464,0,0,0.0898318,0.599814,0,0,0.0184348,0,0,0,11.1794,0.0270233,0.0374774,0,1.54853,0,0,0,7.82388,0.0217521,0
11.8969,54.8999,8.64377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222891,8.40929,0,0.220597,0,0.0116506,0,0,0,0,0,0
9.27575,55.4575,8.16204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16204,0,0,0,0,0,0,0,0,0,0
12.0841,55.642,19.0475,0,2.99173,0,0,0,2.71525,0,0.588486,0.105497,1.0926,0.0284295,0,0.0742696,0.00447781,0,0.00352062,10.4472,0.0559886,0.476988,0,0.18564,0.00202756,0,0,0.237675,0.0376526,0
11.7176,55.7146,25.294,0,0.14069,0.000227961,0,0.0501775,0,0,0,0.0499255,6.75354,0.0458851,0.000469366,0.0602782,0,0,0,15.7766,0.0184484,0.215537,0,2.10396,0,0,0,0,0.0782684,0
12.2855,55.6602,31.0878,0,0.0721889,0,0,0,0,0,0,0,8.95872,0,0,0,0,0.401592,0.0345921,16.682,0,0.00562034,0,0.0201989,0,0,0,4.90376,0.0090748,0
12.295,55.5827,27.4395,0,2.78877,0,0,0,0.110787,0,0,0.00949654,0,0,0,0.0126356,0,0,0.00820413,15.7503,0.018498,0,0,1.8706,0,0,0,6.87027,0,0
12.6058,55.6687,26.7401,0,1.77458,0.00025666,0.0842079,0,0.671036,0,0.047671,0.0751013,0,0,0,0.105313,0,0,0,11.3831,0.00866834,0.0245189,0,1.80134,0,0.212504,0,10.5446,0.00717683,0
9.71768,55.5368,25.7042,0,0,0,0,0,0,0,0,0,11.3153,0,0,0,0,1.125,0.0363891,12.0457,0,0,0,1.18181,0,0,0,0,0,0
9.55111,56.1683,19.7552,0,1.65564,0.00030333,0.499584,0.613527,0,0,0,0.0642666,1.27634,0.0446955,0,0.118173,0,0,0,14.0806,0.0532203,0.367801,0,0.935828,0,0,0,0,0.045176,0
10.0554,56.4337,11.5018,0,0.0181272,0,1.34539,0,0,0,0,0,0.183098,0,0,0.00979036,0,0.133074,0.791977,8.95889,0.00136083,0.0203386,0,0.0397007,0,0,0,0,0,0
12.5319,55.7059,28.7114,0,3.02307,0,0.198126,0.402909,1.31329,0.0106242,0.0326118,0,0,0,0,0.0532523,0,0,0.0127853,11.6007,0.0195826,0.132787,0,0.532713,0.0777609,0,0,11.3011,0,0
12.6226,55.6699,7.5649,0,0.136838,0,0,0,0.131118,0,0,0.185725,0,0,0,0.0703875,0,0,0,2.38173,0.0011841,0.0271172,0,0.0696738,0,0,0,4.2947,0.266428,0
9.35005,56.1313,9.63799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2911,0.0459426,6.29523,0,0.00572187,0,0,0,0,0,0,0,0
8.54802,55.5212,14.6629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23928,0.0690354,13.3546,0,0,0,0,0,0,0,0,0,0
11.8552,54.7589,17.0633,0,0.0140209,0,0,0,0,0,0,0,8.43884,0,0,0,0,0,0,7.43877,0,0,0,1.17166,0,0,0,0,0,0
11.1202,55.3477,11.4204,0,0.118812,0,0,0,0,0,0,0,0,0,0,0,0,5.26313,0.672814,5.34051,0.00141643,0,0,0.0237208,0,0,0,0,0,0
12.6244,55.6271,23.1818,0,2.52003,0,0.0526147,0,0,0,0,0,0,0,0,0.0121205,0,0.192033,0.0286768,11.6489,0,0.0555799,0,0.187554,0,0.304954,0,8.17925,0,0
9.89723,56.5416,26.9992,0,0,0,0,0,0,0,0,0,8.43884,0,0,0,0,6.89417,0.331951,11.3342,0,0,0,0,0,0,0,0,0,0
11.4772,54.7791,8.73573,0,0,0,0,0,0,0,0,0,7.88692,0,0,0,0,0.345205,0.0216467,0.449516,0,0.00562879,0,0.0268141,0,0,0,0,0,0
10.4332,55.3781,22.6034,0,0.24181,0.000252403,0,0,0.0662529,0,0.0153046,0,5.97131,0,0,0.00656013,0,0,0,14.3179,0,0.00712788,0,1.88932,0,0.0876092,0,0,0,0
12.5297,55.6784,24.1697,0,3.03759,0.00185538,0.238073,0.122018,0.242176,0,0.0850643,0.0627904,1.30327,0.0157845,0,0.122958,0,0,0.0017876,10.3116,0.0420808,0.340739,0,1.44364,0,0,0,6.69228,0.105983,0
10.6154,55.0639,32.9297,0,1.83234,0.000194612,0,0,3.05245,0,0.0342487,0.0083825,1.64488,0.00658678,0,0.0069904,0,0,0,16.7701,0.0302571,0.045792,0,1.8935,0,0,0,7.55985,0.0441822,0
12.0822,55.6373,15.0647,0,1.59519,0,0,0,1.27215,0.00284535,0.083055,0.0783702,0.578556,0.060071,0,0.0277228,0.0106157,0,0.00681572,8.81216,0.0658211,0.476839,0,1.62049,0.00417555,0,0,0.357997,0.0118127,0
12.2577,55.5849,25.2284,0,0,0,0,0,0,0,0,0,13.5573,0,0,0,0,1.5055,0.0574335,10.1067,0.001546,0,0,0,0,0,0,0,0,0
12.2171,55.5342,15.087,0,0.451077,0.000184256,0,0,0,0,0,0,0,0,0,0.0570248,0,0,0.0234617,12.3616,0.0093274,0.0996233,0,2.08466,0,0,0,0,0,0
12.4785,55.7112,13.528,0,2.91113,0,0,0,0,0,1.24903,0.0245034,0,0,0,0.118016,0,0,0.00910408,4.55761,0.0154302,0.0588084,0,1.39128,0,0,0,3.19304,0,0
8.96995,56.1348,22.0274,0,0.181774,0.00046481,2.87268,0,1.35761,0,0.399905,0,0.275911,0,0,0.0706259,0,0,0,15.8025,0.00854561,0.0615153,0,0.971693,0,0,0,0,0.0242322,0
12.5718,55.6689,28.2536,0,0.327952,0.000296293,0.356074,0.0731923,0.65077,0,0.0341179,0.193096,0.522849,0,0.00672396,0.0257438,0,0,0,15.2347,0.00565342,0.336997,0,0.133233,0.00507443,0,0,10.2968,0.0503999,0
12.5416,55.6472,26.0746,0,1.41835,0,0,0,0.109697,0,0,0.0108612,0,0,0,0.0237073,0,0,0.0049331,14.1101,0.00290681,0.0197831,0,0.098831,0,0,0,10.2754,0,0
8.44414,55.4657,21.0502,0,1.42521,0.000153715,0.714874,0,1.27583,0,0.114026,0.0113806,0.435483,0.0161268,0.00168706,0.161211,0,0,0,16.5638,0.0199383,0.160346,0,0.0778948,0,0,0,0,0.0722497,0
10.8088,55.3085,29.0529,0,0.0433217,0,0.106063,0,0.0978995,0,0,0,10.6805,0,0.000933872,0,0.0138067,1.87819,0.0364161,15.5714,0.00156042,0.00448164,0,0.485181,0,0,0,0.133219,0,0
12.559,55.6761,24.7718,0,1.95465,0.00428363,0.100522,0.0844619,0.576404,0,0.0154594,0.127955,0.994085,0,0.0398549,0.0886731,0,0,0,13.1946,0.01948,0.236715,0,0.386387,0.00167653,0,0,6.52996,0.416545,0
12.4744,55.6613,21.3393,0,1.17639,0,0,0,0.136814,0,0,0,0,0,0,0.0760147,0,0,0.00941678,14.7922,0.00518303,0.0250812,0,1.33609,0,0,0,3.78208,0,0
10.0423,57.4558,28.1217,0,0,0,0,0,0,0,0,0,8.43884,0,0,0,0,6.31906,0.0710594,13.2927,0,0,0,0,0,0,0,0,0,0
9.84563,55.4877,3.12689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69611,1.43078,0,0,0,0,0,0,0,0,0,0,0
8.21379,56.7053,13.4964,0,0.153751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.066,0.00129001,0.27538,0,0,0,0,0,0,0,0
11.8306,55.6401,3.24235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400871,0.0208575,2.81719,0,0.00343065,0,0,0,0,0,0,0,0
12.2914,55.9292,23.1201,0,0.600282,0.000199977,0,0.0715559,0,0,0.0426879,0.0437721,0,0,0,0.0161026,0,0,0,11.8557,0.00854162,0.0813409,0,1.21111,0,0,0,9.18234,0.00655018,0
9.87785,55.4782,9.32891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445,0.721872,8.16204,0,0,0,0,0,0,0,0,0,0
12.5606,55.713,27.6261,0,2.5046,0,0,0.030822,0.226364,0,1.23045,0,0.240817,0.0316334,0,0.0702548,0,4.94566,0.05301,9.97215,0.0113493,0.0358442,0,1.6334,0.0035693,0.0591358,0,6.57701,0,0
9.37871,54.9399,20.6717,0,0,0,0,0,0,0,0,0,7.8068,0,0,0,0,1.46176,0.0815257,11.3216,0,0,0,0,0,0,0,0,0,0
9.71852,55.5358,26.8087,0,0,0,0,0,0,0,0,0,9.87518,0,0,0,0,2.08909,0.0560841,13.8023,0.00110926,0,0,0.985014,0,0,0,0,0,0
9.76477,55.5113,12.8705,0,0.0509625,0,0,0,0,0,0,0,5.3021,0,0,0,0,0.714905,0.075616,6.72277,0.00415281,0,0,0,0,0,0,0,0,0
9.46287,55.5126,14.9929,0,0,0.00289951,0,0.21019,0,0,0,0,5.3822,0,0,0.00613253,0,0,0.00600371,8.86285,0.00544293,0.211227,0,0.306004,0,0,0,0,0,0
9.17301,56.1224,16.2155,0,0,0,0,0,0,0,0,0,8.08209,0,0,0,0,0.660164,0.00281615,7.47045,0,0,0,0,0,0,0,0,0,0
9.69089,56.7833,6.28153,0,0,0,0,0,0,0,0,0,1.6272,0,0,0,0,0.736609,0.0308272,3.86128,0.00263389,0,0,0.022977,0,0,0,0,0,0
10.0618,56.4303,12.6868,0,0.044309,0,0.346727,0.0517495,0,0,0,0,2.29085,0,0,0,0,0.299247,0.0249832,9.21063,0.00496657,0.282213,0,0.13108,0,0,0,0,0,0
9.54709,55.6637,18.6328,0,0,0,0,0,0,0,0,0,3.8061,0,0,0,0,4.84589,0.0665401,9.9143,0,0,0,0,0,0,0,0,0,0
9.36084,55.0682,22.2383,0,0,0,0,0,0,0,0,0,15.0977,0,0,0,0,2.97488,0.103827,4.05819,0.00377561,0,0,0,0,0,0,0,0,0
9.00689,56.1353,21.6756,0,0.0737543,0,0,0,0,0,0,0,5.49277,0,0.000714586,0,0,0.899134,0.0316555,14.2741,0.00135382,0.0246837,0,0.877438,0,0,0,0,0,0
12.5048,55.7727,25.6429,0,0.691469,0.00158875,0.103535,0,1.31349,0,0,0.0495966,2.03032,0,0.00169198,0.398478,0.00316264,0.210821,0.0140915,13.7265,0.121997,0.173833,0,1.37794,0,0.123471,0,5.30095,0,0
9.96868,57.0885,16.0223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04152,0.275648,13.7052,0,0,0,0,0,0,0,0,0,0
10.4267,55.3865,20.6784,0,0.171176,0.00185009,0,0,0.252894,0,0.215623,0,9.68279,0,0,0.016054,0,0,0,9.86006,0,0.1942,0,0.283784,0,0,0,0,0,0
10.0633,56.4296,17.5747,0,0.0657754,0,0.206324,0.071616,0,0,0,0,4.38906,0,0,0,0,0.254704,0.0192476,11.9435,0.00591821,0.409409,0,0.209181,0,0,0,0,0,0
12.2748,55.643,21.8024,0,0.0667593,0,0,0,0.0805799,0,0,0.0110688,0,0,0,0.397674,0,0,0,18.6049,0,0.0083858,0,0.90062,0,0,0,1.73248,0,0
9.66793,55.7864,22.7032,0,0,0,0,0,0,0,0,0,13.5573,0,0,0,0,0.783715,0.0228672,8.33937,0,0,0,0,0,0,0,0,0,0
11.3618,55.3879,4.6171,0,0,0,0,0,0.0632356,0,0,0,0.265989,0,0,0,0,2.06602,0.397181,1.68156,0.00131797,0,0,0.0516378,0,0.0901625,0,0,0,0
9.71694,55.5345,30.238,0,0,0,0,0,0,0,0,0,12.332,0,0,0,0,9.94545,0.0969477,7.62103,0.00113179,0,0,0.241455,0,0,0,0,0,0
10.4198,55.3527,12.1098,0,0.0367296,0,0,0,0,0,0,0,5.72771,0,0,0,0,2.61188,0.143952,0.964777,0,0,0,0,0,0,0,2.62471,0,0
12.1614,55.4893,13.8529,0,0,0,0,0.386665,0,0,0,0,4.37979,0,0,0,0,3.1372,0.17364,5.77556,0,0,0,0,0,0,0,0,0,0
12.1631,55.489,19.3665,0,0,0,0,0.256065,0,0,0,0,8.43884,0,0,0,0,4.41142,0.335204,5.92499,0,0,0,0,0,0,0,0,0,0
